tx_sign,rx_sign,band,count,snr_med,snr_mad,freq_med,freq_mad,drift_med,drift_mad
AD4PT,VE6PDQ/1,21,2,0.5,0.5,21096098.5,0.5,0.5,0.5
AD4PT,VE6PDQ/1,24,3,-1.0,8.0,24926091.0,0.0,0.0,0.0
AD4PT,VE6PDQ/1,28,2,-0.5,5.5,28126083.5,0.5,0.0,0.0
AD4PT,VE7ENP,14,10,-8.5,1.5,14097093.0,0.0,0.0,0.0
AD4PT,VK4ZBV,28,1,-28.0,0.0,28126082.0,0.0,0.0,0.0
AD4PT,VK5EI,28,2,-21.0,1.0,28126075.0,1.0,-0.5,0.5
AD4PT,VK7BO,28,3,-15.0,4.0,28126098.0,1.0,0.0,0.0
AD4PT,VK7ZL,28,3,-23.0,1.0,28126085.0,1.0,1.0,0.0
AD4PT,W1QG,28,3,4.0,1.0,28126079.0,0.0,0.0,0.0
AD4PT,W3BI,10,3,-11.0,2.0,10140213.0,0.0,1.0,0.0
AD4PT,W3CSW,10,2,-8.5,5.5,10140218.0,0.0,0.5,0.5
AD4PT,W3CSW,28,2,2.5,1.5,28126080.5,0.5,0.0,0.0
AD4PT,W3GXT,14,8,-4.5,3.0,14097145.0,0.0,0.0,0.0
AD4PT,W4AC,14,16,0.5,1.5,14097169.0,0.0,0.0,0.0
AD4PT,W4MO,14,16,-5.0,2.0,14097186.0,0.0,0.0,0.0
AD4PT,W5COV,28,1,-26.0,0.0,28126119.0,0.0,0.0,0.0
AD4PT,W7ZWW,14,13,-15.0,1.0,14097129.0,2.0,0.0,0.0
AD4PT,W9HLY,14,15,-2.0,4.0,14097148.0,0.0,0.0,0.0
AD4PT,WA2JRV,7,1,-27.0,0.0,7040164.0,0.0,1.0,0.0
AD4PT,WA3DNM,14,8,-8.0,1.0,14097146.0,0.5,0.0,0.0
AD4PT,WA5ETV,10,4,-15.0,1.0,10140231.5,6.0,0.0,0.0
AD4PT,WA5NGP,28,1,-21.0,0.0,28126082.0,0.0,0.0,0.0
AD4PT,WA6JRW,28,2,6.0,2.0,28126130.5,0.5,0.0,0.0
AD4PT,WB1FIG,28,1,4.0,0.0,28126054.0,0.0,0.0,0.0
AD4PT,WB6HYD,24,3,-12.0,0.0,24926087.0,0.0,0.0,0.0
AD4PT,WD4ELG,10,3,-7.0,2.0,10140209.0,1.0,0.0,0.0
AD4PT,WD4ELG,7,1,-20.0,0.0,7040123.0,0.0,0.0,0.0
AD4PT,WG2Z,28,4,7.5,2.0,28126091.5,1.0,0.0,0.0
AD4PT,WK0I,28,2,-12.0,3.0,28126085.0,4.0,0.5,0.5
AD4PT,WQ7Q,14,16,-7.5,2.5,14097165.0,1.0,0.0,0.0
AD4PT,YV4GJN,10,3,-13.0,1.0,10140197.0,1.0,1.0,0.0
AD7LF,K6CCA,14,1,8.0,0.0,14097111.0,0.0,-1.0,0.0
AF5ES,AF6CH,14,24,2.5,1.5,14097088.0,0.0,-1.0,0.0
AF5ES,DK6UG,14,5,-23.0,0.0,14097094.0,0.0,-1.0,0.0
AF5ES,K4EH,14,14,-8.0,2.0,14097129.0,0.0,-1.0,0.0
AF5ES,K4RCG,14,12,-16.5,6.0,14097106.0,1.0,-1.0,0.0
AF5ES,K6TE,14,2,-1.0,1.0,14097095.0,0.0,-1.0,0.0
AF5ES,K7FET,14,13,-16.0,3.0,14097101.0,0.0,-1.0,0.0
AF5ES,KB1MVX,14,2,-15.0,1.0,14097088.0,1.0,-1.0,0.0
AF5ES,W4AC,14,12,-6.0,2.5,14097117.0,0.0,-1.0,0.0
AF6CH,AF5ES,14,37,-1.0,1.0,14097039.0,1.0,0.0,0.0
AF6CH,DK6UG,14,9,-22.0,2.0,14097034.0,0.0,0.0,0.0
AF6CH,K4EH,14,17,-21.0,3.0,14097069.0,0.0,0.0,0.0
AF6CH,K4RCG,14,15,-15.0,4.0,14097045.0,0.0,0.0,0.0
AF6CH,K6TE,14,4,-14.5,1.0,14097034.5,1.0,0.0,0.0
AF6CH,K7FET,14,23,1.0,1.0,14097040.0,0.0,0.0,0.0
AF6CH,KB1MVX,14,1,-21.0,0.0,14097027.0,0.0,0.0,0.0
AF6CH,W4AC,14,3,-20.0,2.0,14097057.0,1.0,0.0,0.0
AK4T,4X1RF,10,1,-26.0,0.0,10140215.0,0.0,0.0,0.0
AK4T,AD4PT,10,2,-17.0,2.0,10140239.5,2.5,0.0,0.0
AK4T,AI4RY,10,1,-12.0,0.0,10140215.0,0.0,1.0,0.0
AK4T,DK6UG,10,2,-25.0,1.0,10140217.5,0.5,-0.5,0.5
AK4T,DL1GMG,10,2,-26.0,1.0,10140226.0,0.0,0.5,0.5
AK4T,EB5DQ,10,5,-27.0,2.0,10140259.0,0.0,0.0,0.0
AK4T,F6BIA,10,1,-27.0,0.0,10140226.0,0.0,0.0,0.0
AK4T,GM4EFR,10,1,-27.0,0.0,10140254.0,0.0,0.0,0.0
AK4T,GM4SFW,10,13,-24.0,2.0,10140221.0,0.0,0.0,0.0
AK4T,K4RCG,10,67,-11.0,2.0,10140227.0,1.0,0.0,0.0
AK4T,K9AN,10,65,-12.0,1.0,10140215.0,0.0,0.0,0.0
AK4T,KB9VLR,10,51,-16.0,3.0,10140218.0,0.0,0.0,0.0
AK4T,KC3BWN,10,1,-8.0,0.0,10140216.0,0.0,0.0,0.0
AK4T,KK4U,10,1,-19.0,0.0,10140221.0,0.0,0.0,0.0
AK4T,KK5MR,10,1,-20.0,0.0,10140224.0,0.0,0.0,0.0
AK4T,KU4PY,7,3,-10.0,5.0,7040114.0,0.0,0.0,0.0
AK4T,KV0S,10,49,-12.0,2.0,10140240.0,0.0,0.0,0.0
AK4T,KZ3X,10,3,-9.0,4.0,10140212.0,0.0,0.0,0.0
AK4T,LA3JJ,10,3,-25.0,1.0,10140221.0,0.0,0.0,0.0
AK4T,LA5GOA,10,2,-25.0,0.0,10140196.0,0.0,0.0,0.0
AK4T,N0RW,10,34,-1.5,1.5,10140217.0,0.0,0.0,0.0
AK4T,N1NCO,10,46,-15.0,3.0,10140230.0,0.5,0.0,0.0
AK4T,N2NOM,10,36,-12.0,2.0,10140214.5,1.5,0.0,0.0
AK4T,NR5G,10,17,2.0,1.0,10140219.0,0.0,0.0,0.0
AK4T,OE6WSF,10,3,-24.0,0.0,10140199.0,0.0,0.0,0.0
AK4T,ON7KO,10,13,-20.0,4.0,10140221.0,0.0,0.0,0.0
AK4T,OZ7IT,10,4,-24.0,1.5,10140214.0,0.0,0.0,0.0
AK4T,PA3FNY,10,6,-23.5,1.0,10140230.0,0.0,0.0,0.0
AK4T,PI4THT,10,5,-24.0,1.0,10140218.0,0.0,0.0,0.0
AK4T,VE1MDO,10,29,-20.0,3.0,10140214.0,0.0,0.0,0.0
AK4T,VE6PDQ,10,6,-22.0,0.0,10140212.5,0.5,0.0,0.0
AK4T,W3BI,10,52,-15.0,3.0,10140209.0,0.0,0.0,0.0
AK4T,W3CSW,10,9,-5.0,3.0,10140215.0,0.0,0.0,0.0
AK4T,WD4ELG,10,54,-3.0,2.0,10140204.0,0.0,0.0,0.0
AK4T,YV4GJN,10,8,-23.0,1.0,10140192.0,0.0,0.0,0.0
B97,PI4THT,10,1,-29.0,0.0,10140169.0,0.0,0.0,0.0
CX2ABP,AC7SM,28,12,-10.5,2.5,28126101.0,2.0,1.0,0.0
CX2ABP,AI4RY,28,4,-19.5,1.0,28126069.0,0.5,0.5,0.5
CX2ABP,CT1JTQ,28,8,-11.5,1.5,28126121.0,0.0,0.0,0.0
CX2ABP,DD2EE,28,3,-19.0,4.0,28126121.0,0.0,1.0,0.0
CX2ABP,DF2LV,28,1,-26.0,0.0,28126069.0,0.0,1.0,0.0
CX2ABP,DG6RCH,28,1,-23.0,0.0,28126051.0,0.0,-1.0,0.0
CX2ABP,DK3ACH,28,2,-23.5,4.5,28126083.0,0.0,0.0,0.0
CX2ABP,DK3SML,28,4,-18.0,3.0,28126092.0,0.0,0.0,0.0
CX2ABP,DK6UG,28,4,-5.0,2.5,28126079.5,0.5,0.5,0.5
CX2ABP,DK8FT,28,1,-26.0,0.0,28126066.0,0.0,0.0,0.0
CX2ABP,G7FYO,28,1,-18.0,0.0,28126099.0,0.0,0.0,0.0
CX2ABP,G8APM,28,2,-19.5,1.5,28126081.0,1.0,0.0,0.0
CX2ABP,G8JNJ/A,28,1,-22.0,0.0,28126070.0,0.0,1.0,0.0
CX2ABP,GM4SFW,28,2,-12.5,0.5,28126088.0,0.0,1.0,0.0
CX2ABP,GM4WJA,28,6,-11.5,2.5,28126161.5,0.5,0.0,0.0
CX2ABP,IT9CLU,28,2,-23.5,1.5,28126024.0,2.0,1.0,0.0
CX2ABP,JH1GYE,28,4,-7.0,2.0,28126071.5,0.5,0.0,0.0
CX2ABP,K1PLL,28,2,-17.5,0.5,28126071.5,0.5,0.0,0.0
CX2ABP,K3SIW,28,7,-19.0,3.0,28126084.0,1.0,0.0,0.0
CX2ABP,K3ZV,28,8,-11.0,1.5,28126074.0,1.5,0.0,0.0
CX2ABP,K4BYN,28,4,-10.0,0.0,28126079.0,0.0,0.0,0.0
CX2ABP,K4RCG,28,7,-15.0,2.0,28126071.0,1.0,0.0,0.0
CX2ABP,KB4RG,28,13,-11.0,3.0,28126110.0,1.0,0.0,0.0
CX2ABP,KB9AMG,28,12,-18.5,2.5,28126091.0,0.0,0.0,0.0
CX2ABP,KC2GMM,28,9,-11.0,5.0,28126090.0,1.0,0.0,0.0
CX2ABP,KD6RF,28,12,-16.0,4.5,28126076.0,1.0,0.0,0.0
CX2ABP,KE5HPY,28,5,-12.0,2.0,28126092.0,3.0,0.0,0.0
CX2ABP,KE7KRF,28,5,-20.0,4.0,28126066.0,0.0,0.0,0.0
CX2ABP,KI6STW,28,14,-24.0,2.0,28126071.0,0.0,0.0,0.0
CX2ABP,KI7CI,28,3,-13.0,1.0,28126074.0,0.0,0.0,0.0
CX2ABP,KX3DX,28,8,-7.0,3.5,28126069.0,0.0,0.5,0.5
CX2ABP,KZ8C,28,10,-19.0,2.0,28126084.0,0.0,0.0,0.0
CX2ABP,N2NOM,28,8,-8.5,2.5,28126074.0,3.0,0.0,0.0
CX2ABP,N5CSC,28,3,-21.0,3.0,28126164.0,0.0,0.0,0.0
CX2ABP,N9WKW,28,2,-5.0,2.0,28126037.0,0.0,0.5,0.5
CX2ABP,ND6M,28,1,-26.0,0.0,28126115.0,0.0,0.0,0.0
CX2ABP,NH7SR,28,15,-17.0,3.0,28126077.0,0.0,0.0,0.0
CX2ABP,OH4RM,28,3,-21.0,1.0,28126086.0,0.0,0.0,0.0
CX2ABP,ON4CDJ,28,1,-24.0,0.0,28126078.0,0.0,0.0,0.0
CX2ABP,OZ7IT,28,1,-25.0,0.0,28126075.0,0.0,0.0,0.0
CX2ABP,PA0O,28,1,-15.0,0.0,28126058.0,0.0,0.0,0.0
CX2ABP,PA0PZ,28,2,-22.5,2.5,28126146.0,0.0,0.0,0.0
CX2ABP,PA2WO,28,1,-20.0,0.0,28126068.0,0.0,0.0,0.0
CX2ABP,PD1AKT,28,2,-18.5,5.5,28126190.5,0.5,0.5,0.5
CX2ABP,SP9LJE,28,1,-15.0,0.0,28126087.0,0.0,-1.0,0.0
CX2ABP,VA3ROM,28,9,-19.0,3.0,28126085.0,0.0,0.0,0.0
CX2ABP,VK2DDI,28,2,-22.0,0.0,28126106.5,27.5,0.5,0.5
CX2ABP,VK4MJF,28,1,-26.0,0.0,28126015.0,0.0,0.0,0.0
CX2ABP,VK4NE,28,5,-19.0,2.0,28126098.0,2.0,0.0,0.0
CX2ABP,VK4ZBV,28,1,-23.0,0.0,28126075.0,0.0,0.0,0.0
CX2ABP,VK7BO,28,3,-21.0,3.0,28126089.0,0.0,0.0,0.0
CX2ABP,VK7ZL,28,3,-19.0,9.0,28126085.0,3.0,1.0,0.0
CX2ABP,W1QG,28,3,-6.0,1.0,28126069.0,0.0,0.0,0.0
CX2ABP,W3CSW,28,10,-8.0,6.0,28126071.0,0.5,0.0,0.0
CX2ABP,W5COV,28,11,-19.0,2.0,28126110.0,0.0,0.0,0.0
CX2ABP,WA3DNM,28,4,-17.5,1.5,28126069.0,0.0,0.0,0.0
CX2ABP,WA5ETV,28,5,-24.0,1.0,28126066.0,0.0,0.0,0.0
CX2ABP,WA5NGP,28,9,-18.0,4.0,28126072.0,3.0,0.0,1.0
CX2ABP,WA6JRW,28,15,-14.0,4.0,28126122.0,1.0,0.0,0.0
CX2ABP,WA7HL,28,13,-15.0,3.0,28126114.0,1.0,0.0,0.0
CX2ABP,WB1FIG,28,2,-13.5,5.5,28126046.0,2.0,0.5,0.5
CX2ABP,WG2Z,28,14,-5.5,4.5,28126082.5,0.5,0.0,0.0
CX2ABP,WJ9H,28,2,-24.5,5.5,28126111.5,0.5,0.0,0.0
CX2ABP,WK0I,28,11,-19.0,5.0,28126078.0,0.0,0.0,0.0
CX2ABP,ZL2IT,28,5,-19.0,3.0,28126072.0,1.0,0.0,0.0
CX2ABP,ZP5BAB,28,4,-26.0,0.5,28126120.0,0.0,0.5,0.5
CZ4XYR,K4COD,14,1,-23.0,0.0,14097164.0,0.0,0.0,0.0
DA4XIQ,EB5DQ,10,2,-18.0,4.0,10140105.0,0.0,0.0,0.0
DA4XIQ,G4KSY,10,2,-27.0,0.0,10140103.5,0.5,0.5,0.5
DA4XIQ,GM4EFR,10,1,-16.0,0.0,10140101.0,0.0,0.0,0.0
DA4XIQ,MW0CWF,10,13,-16.0,2.0,10140137.0,6.0,1.0,0.0
DA4XIQ,OH7AZL,21,3,-7.0,1.0,21096017.0,0.0,1.0,1.0
DB0XIT,DL5AP,144,11,-20.0,3.0,144493551.0,0.0,1.0,0.0
DB0XIT,ON4KHG,144,30,5.5,1.5,144493545.0,17.5,1.0,0.0
DB1EPO,DF2JP,1,21,-20.0,2.0,1838100.0,0.0,0.0,0.0
DB1EPO,DH5RAE,1,1,-23.0,0.0,1838101.0,0.0,0.0,0.0
DB1EPO,DJ6LB,1,1,-24.0,0.0,1838101.0,0.0,0.0,0.0
DB1EPO,DK6UG,1,5,-26.0,0.0,1838102.0,0.0,0.0,0.0
DB1EPO,F59706,1,1,-16.0,0.0,1838101.0,0.0,0.0,0.0
DB1EPO,G1ZRN,1,3,-22.0,1.0,1838101.0,0.0,0.0,0.0
DB1EPO,G8DYK,1,7,-10.0,4.0,1838101.0,0.0,0.0,0.0
DB1EPO,G8JNJ/A,1,6,-17.5,3.5,1838102.0,0.0,0.0,0.0
DB1EPO,OZ7IT,1,9,-11.0,3.0,1838102.0,0.0,0.0,0.0
DB1EPO,PA0HCK,1,3,-5.0,1.0,1838102.0,1.0,0.0,0.0
DB1EPO,PA1RZ,1,5,-5.0,1.0,1838104.0,0.0,0.0,0.0
DB1EPO,PA4PS,1,3,-19.0,2.0,1838101.0,0.0,0.0,0.0
DB1EPO,PI4THT,1,1,-27.0,0.0,1838102.0,0.0,0.0,0.0
DB1EPO,SM6WZI,1,12,-17.5,3.5,1838100.0,0.0,0.0,0.0
DB1NN,DF2JP,1,12,-20.0,1.5,1838038.0,0.0,0.0,0.0
DB1NN,DH5RAE,1,2,-2.5,0.5,1838039.0,0.0,-0.5,0.5
DB1NN,F59706,1,3,-10.0,0.0,1838038.0,0.0,0.0,0.0
DB1NN,G1ZRN,1,5,-19.0,0.0,1838038.0,0.0,0.0,0.0
DB1NN,G8DYK,1,2,-10.5,0.5,1838038.0,0.0,-0.5,0.5
DB1NN,G8JNJ/A,1,2,-16.0,5.0,1838039.5,0.5,-0.5,0.5
DB1NN,OZ7IT,1,9,-7.0,1.0,1838040.0,0.0,0.0,0.0
DB1NN,PA0HCK,1,9,-5.0,1.0,1838039.0,0.0,0.0,0.0
DB1NN,PA1RZ,1,1,-4.0,0.0,1838042.0,0.0,0.0,0.0
DB1NN,PA4PS,1,5,-13.0,0.0,1838038.0,0.0,0.0,0.0
DB1NN,PB7Z,1,9,-22.0,1.0,1838038.0,0.0,0.0,0.0
DB1NN,PI4THT,1,9,-21.0,1.0,1838040.0,0.0,0.0,0.0
DB1NN,S57MK,1,1,-27.0,0.0,1838038.0,0.0,0.0,0.0
DB1NN,SM6WZI,1,13,-10.0,1.0,1838037.0,0.0,0.0,0.0
DC1RSD,DK6UG,10,1,-25.0,0.0,10140188.0,0.0,0.0,0.0
DC1RSD,EB5DQ,10,3,-8.0,0.0,10140229.0,0.0,0.0,0.0
DC1RSD,F4DZQ,10,1,-28.0,0.0,10140233.0,0.0,0.0,0.0
DC1RSD,F6BIA,10,1,-25.0,0.0,10140196.0,0.0,0.0,0.0
DC1RSD,G0MQW,10,3,-7.0,1.0,10140188.0,0.0,0.0,0.0
DC1RSD,G4PMB,10,2,-15.0,1.0,10140234.5,0.5,0.0,0.0
DC1RSD,G8YTR,10,2,-6.5,0.5,10140202.0,0.0,0.0,0.0
DC1RSD,GM4EFR,10,1,-2.0,0.0,10140225.0,0.0,0.0,0.0
DC1RSD,GM4SFW,10,3,-15.0,4.0,10140190.0,0.0,0.0,0.0
DC1RSD,GM4WMM,10,1,-4.0,0.0,10140202.0,0.0,0.0,0.0
DC1RSD,HB9JOI,24,1,-28.0,0.0,24926175.0,0.0,-1.0,0.0
DC1RSD,K9AN,10,1,-26.0,0.0,10140182.0,0.0,0.0,0.0
DC1RSD,K9AN,24,2,-22.5,4.5,24926061.5,1.5,0.0,0.0
DC1RSD,LA3JJ,10,3,3.0,1.0,10140190.0,0.0,0.0,0.0
DC1RSD,LA5GOA,10,2,2.5,2.5,10140163.5,0.5,0.0,0.0
DC1RSD,LA5GOA/RX2,10,2,2.0,3.0,10140163.5,0.5,0.0,0.0
DC1RSD,LA9JO,10,2,-4.0,1.0,10140193.0,0.0,0.0,0.0
DC1RSD,M5LMY,10,2,-16.5,0.5,10140178.0,0.0,0.0,0.0
DC1RSD,MW0CWF,10,3,-8.0,1.0,10140270.0,0.0,0.0,0.0
DC1RSD,N2NOM,10,1,-25.0,0.0,10140181.0,0.0,0.0,0.0
DC1RSD,N2NOM,24,1,-23.0,0.0,24926057.0,0.0,0.0,0.0
DC1RSD,N6RY,24,1,-21.0,0.0,24926105.0,0.0,-1.0,0.0
DC1RSD,OH5GHP,10,3,-14.0,2.0,10140174.0,0.0,0.0,0.0
DC1RSD,OH7AZL,10,3,-6.0,1.0,10140200.0,0.0,0.0,0.0
DC1RSD,ON7KO,10,1,-22.0,0.0,10140190.0,0.0,0.0,0.0
DC1RSD,OX3XR,10,3,-10.0,0.0,10140193.0,0.0,0.0,0.0
DC1RSD,VE6PDQ/1,24,1,-27.0,0.0,24926080.0,0.0,-1.0,0.0
DC1RSD,W3BI,10,1,-27.0,0.0,10140177.0,0.0,0.0,0.0
DC4LC,4X1RF,10,12,-20.0,3.0,10140162.0,27.5,0.0,0.0
DC4LC,4X1RF,14,2,-16.0,4.0,14097011.5,5.5,0.0,0.0
DC4LC,AC7SM,28,1,-23.0,0.0,28126167.0,0.0,1.0,0.0
DC4LC,AI4RY,14,1,-28.0,0.0,14097156.0,0.0,0.0,0.0
DC4LC,AI4RY,28,3,-25.0,2.0,28126058.0,25.0,0.0,0.0
DC4LC,DC1RSD,10,1,-21.0,0.0,10140275.0,0.0,0.0,0.0
DC4LC,DH5RAE,7,2,-5.5,0.5,7040035.0,5.0,0.0,0.0
DC4LC,DK0SC,14,3,-22.0,0.0,14097023.0,15.0,0.0,0.0
DC4LC,DK6UG,10,7,-21.0,2.0,10140210.0,72.0,0.0,0.0
DC4LC,DK6UG,14,12,-15.0,2.0,14097078.0,66.0,0.0,0.0
DC4LC,DK6UG,28,1,-22.0,0.0,28126140.0,0.0,0.0,0.0
DC4LC,DK6UG,7,8,-0.5,2.0,7040074.0,42.0,0.0,0.0
DC4LC,DL1GMG,10,7,-22.0,1.0,10140179.0,64.0,0.0,0.0
DC4LC,DL8YCA,10,1,-21.0,0.0,10140291.0,0.0,0.0,0.0
DC4LC,EA4BPO,7,3,-2.0,1.0,7040063.0,5.0,0.0,0.0
DC4LC,EB5DQ,10,7,-3.0,0.0,10140196.0,19.0,0.0,0.0
DC4LC,EU2TT,7,5,-17.0,0.0,7040059.0,28.0,0.0,0.0
DC4LC,F4DZQ,10,2,-15.5,0.5,10140234.0,5.0,0.0,0.0
DC4LC,F4MZI,7,1,0.0,0.0,7040160.0,0.0,0.0,0.0
DC4LC,F6BIA,10,2,-25.5,0.5,10140164.5,17.5,0.0,0.0
DC4LC,G0MQW,10,4,-18.0,5.5,10140230.0,25.0,0.0,0.0
DC4LC,G0TOV,7,1,-6.0,0.0,7040017.0,0.0,0.0,0.0
DC4LC,G3SUY,7,2,-5.5,0.5,7040022.5,4.5,0.0,0.0
DC4LC,G4DND,14,5,-23.0,5.0,14097027.0,14.0,0.0,0.0
DC4LC,G4ENZ,7,2,-14.5,2.5,7040125.0,10.0,0.5,0.5
DC4LC,G4FKK,7,2,-4.0,0.0,7040016.5,5.5,0.0,1.0
DC4LC,G4KSY,10,4,-1.0,1.5,10140231.0,12.5,0.0,0.0
DC4LC,G4PMB,10,6,-3.5,1.0,10140252.0,17.0,0.0,0.0
DC4LC,G4ZXE,7,9,-15.0,1.0,7040044.0,25.0,0.0,0.0
DC4LC,G7VFW,7,2,-7.5,1.5,7040029.0,12.0,0.0,0.0
DC4LC,G8LTG,1,1,-11.0,0.0,1838021.0,0.0,1.0,0.0
DC4LC,G8YTR,10,4,0.5,1.0,10140265.5,19.5,0.0,0.0
DC4LC,GM4EFR,10,9,2.0,3.0,10140215.0,40.0,0.0,0.0
DC4LC,GM4EWM,10,3,-7.0,1.0,10140189.0,21.0,0.0,0.0
DC4LC,GM4SFW,10,4,-10.0,4.5,10140177.5,32.0,0.0,0.0
DC4LC,GM4SFW,14,4,-3.0,2.5,14097100.0,77.5,0.0,0.0
DC4LC,GM4WMM,10,9,1.0,3.0,10140191.0,39.0,0.0,0.0
DC4LC,HB9TVP,14,4,-26.0,0.5,14097028.0,23.5,0.0,0.0
DC4LC,IK1NET,14,1,-25.0,0.0,14097121.0,0.0,0.0,0.0
DC4LC,JH1GYE,14,1,-24.0,0.0,14097066.0,0.0,0.0,0.0
DC4LC,K3SIW,28,1,-19.0,0.0,28126146.0,0.0,0.0,0.0
DC4LC,K4COD,14,2,-21.5,2.5,14097160.5,9.5,0.0,0.0
DC4LC,K4EH,7,1,-22.0,0.0,7040183.0,0.0,0.0,0.0
DC4LC,K4RCG,10,15,-16.0,4.0,10140182.0,29.0,0.0,0.0
DC4LC,K4RCG,14,8,-23.0,1.5,14097079.5,66.5,0.0,0.0
DC4LC,K4RCG,7,5,-21.0,3.0,7040098.0,45.0,0.0,0.0
DC4LC,K9AN,10,15,-10.0,2.0,10140154.0,25.0,0.0,0.0
DC4LC,K9AN,14,8,-17.0,2.0,14097133.0,42.5,0.0,0.0
DC4LC,K9AN,7,9,-16.0,1.0,7040111.0,30.0,0.0,0.0
DC4LC,KB9AMG,28,4,-13.5,0.5,28126111.5,47.5,0.0,0.0
DC4LC,KB9VLR,10,8,-16.0,1.0,10140161.5,20.5,0.0,0.0
DC4LC,KC3AVT,14,5,-23.0,3.0,14097153.0,30.0,0.0,0.0
DC4LC,KC3BWN,10,1,-19.0,0.0,10140155.0,0.0,0.0,0.0
DC4LC,KE7A,14,1,-26.0,0.0,14097148.0,0.0,0.0,0.0
DC4LC,KV0S,10,6,-20.5,1.5,10140177.0,17.0,0.0,0.0
DC4LC,KZ3X,10,1,-7.0,0.0,10140127.0,0.0,0.0,0.0
DC4LC,KZ8C,28,2,-16.5,1.5,28126054.5,7.5,0.5,0.5
DC4LC,LA1NRA,7,7,-10.0,3.0,7040045.0,15.0,0.0,0.0
DC4LC,LA3JJ,10,7,-3.0,2.0,10140212.0,34.0,0.0,0.0
DC4LC,LA3JJ,14,1,-16.0,0.0,14097176.0,0.0,0.0,0.0
DC4LC,LA3LJA,10,2,-9.0,1.0,10140183.5,72.5,0.0,0.0
DC4LC,LA5GOA,10,8,-3.0,8.0,10140184.5,57.5,0.0,0.0
DC4LC,LA5GOA/RX2,10,7,2.0,2.0,10140220.0,39.0,0.0,0.0
DC4LC,LA5WJA,14,2,-6.5,1.5,14097056.0,53.0,0.0,0.0
DC4LC,LA6MNA,14,1,-14.0,0.0,14097112.0,0.0,0.0,0.0
DC4LC,LA9JO,10,16,-3.5,4.5,10140162.5,40.5,0.0,0.0
DC4LC,LA9JO,14,8,-22.5,1.5,14097039.0,30.5,0.0,0.0
DC4LC,LA9JO,7,2,-10.5,4.5,7040098.5,70.5,0.0,0.0
DC4LC,LY2BOS,14,1,-10.0,0.0,14097189.0,0.0,0.0,0.0
DC4LC,M0BLP,10,4,-16.0,9.0,10140209.5,37.5,0.0,0.0
DC4LC,M1AVV,10,1,-2.0,0.0,10140193.0,0.0,0.0,0.0
DC4LC,M5LMY,10,3,-8.0,1.0,10140247.0,26.0,0.0,0.0
DC4LC,MW0CWF,10,5,1.0,1.0,10140276.0,10.0,0.0,0.0
DC4LC,MW6KVO,7,8,-17.5,2.5,7040092.5,35.0,0.0,0.0
DC4LC,N0RW,10,1,-19.0,0.0,10140240.0,0.0,0.0,0.0
DC4LC,N1NCO,10,8,-18.0,1.0,10140172.0,25.0,0.0,0.0
DC4LC,N2NOM,10,14,-13.5,4.0,10140163.0,25.5,0.0,0.0
DC4LC,N2NOM,7,1,-19.0,0.0,7040018.0,0.0,0.0,0.0
DC4LC,OE6WSF,10,2,-13.0,10.0,10140177.0,63.0,0.0,0.0
DC4LC,OH3HTI,10,5,-7.0,3.0,10140238.0,39.0,0.0,0.0
DC4LC,OH5GHP,10,7,-20.0,2.0,10140170.0,46.0,0.0,0.0
DC4LC,OH7AZL,10,11,-7.0,5.0,10140186.0,35.0,0.0,0.0
DC4LC,OH8GKP,7,7,-15.0,2.0,7040140.0,51.0,0.0,0.0
DC4LC,ON7KB,10,2,-12.0,13.0,10140259.5,12.5,0.0,0.0
DC4LC,ON7KB,7,7,-12.0,2.0,7040064.0,31.0,0.0,0.0
DC4LC,ON7KO,10,15,-22.0,2.0,10140186.0,45.0,0.0,0.0
DC4LC,ON7KO,7,9,-6.0,2.0,7040051.0,35.0,0.0,0.0
DC4LC,OX3XR,10,12,-8.0,1.5,10140209.0,55.0,0.0,0.0
DC4LC,OZ7IT,10,8,-20.0,1.5,10140191.5,57.5,0.0,0.0
DC4LC,OZ7IT,14,7,-23.0,1.0,14097066.0,50.0,0.0,0.0
DC4LC,OZ7IT,28,1,-23.0,0.0,28126149.0,0.0,-1.0,0.0
DC4LC,OZ7IT,7,5,-4.0,1.0,7040112.0,55.0,0.0,0.0
DC4LC,OZ8AGB,10,1,-7.0,0.0,10140160.0,0.0,0.0,0.0
DC4LC,PA0PUF,10,2,-10.5,12.5,10140225.0,37.0,0.0,0.0
DC4LC,PA3FNY,10,10,-22.0,1.5,10140208.5,53.5,0.0,0.0
DC4LC,PA3FNY2,10,1,-10.0,0.0,10140253.0,0.0,0.0,0.0
DC4LC,PC4T,7,7,-15.0,4.0,7040089.0,45.0,0.0,0.0
DC4LC,PI4THT,10,7,-21.0,1.0,10140208.0,35.0,0.0,0.0
DC4LC,PI4THT,14,1,-27.0,0.0,14097021.0,0.0,0.0,0.0
DC4LC,PI4THT,7,9,-2.0,2.0,7040059.0,55.0,0.0,0.0
DC4LC,R2DDX,7,6,-17.5,1.0,7040071.0,47.5,0.0,0.0
DC4LC,UA1ASB,14,4,-15.0,0.5,14097024.0,7.5,0.0,0.0
DC4LC,US3IRX,14,2,-21.5,0.5,14097048.0,10.0,0.5,0.5
DC4LC,VA3ROM,28,1,-16.0,0.0,28126148.0,0.0,0.0,0.0
DC4LC,VE1AIM,14,6,-26.0,2.5,14097063.0,47.5,0.0,0.0
