Date,"Time
(UTC)","Decimal Time
(UTC)","Time
Seconds
(UTC)",Channel Name,"Ocean
Region","GES ID
(octal)","Channel
Unit ID",ChannelType,SU Type,BFO(Hz),BTO(us)
7/03/2014,16:56:02.229,16.9339525,60962.229,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:02.388,16.9339966666667,60962.3880000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:02.548,16.9340411111111,60962.548,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:02.747,16.9340963888889,60962.747,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:02.868,16.93413,60962.868,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:03.028,16.9341744444444,60963.0279999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:03.188,16.9342188888889,60963.188,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:03.348,16.9342633333333,60963.3479999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:03.508,16.9343077777778,60963.5080000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:03.668,16.9343522222222,60963.6679999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:56:03.828,16.9343966666667,60963.8280000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,162.0,10240.0
7/03/2014,16:56:03.988,16.9344411111111,60963.988,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,163.0,10240.0
7/03/2014,16:56:04.905,16.9346958333333,60964.9049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:56:05.905,16.9349736111111,60965.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:56:05.905,16.9349736111111,60965.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:56:05.905,16.9349736111111,60965.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:56:05.905,16.9349736111111,60965.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:56:07.906,16.9355294444444,60967.9059999998,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),158.0,15220.0
7/03/2014,16:56:08.407,16.9356686111111,60968.407,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),158.0,15200.0
7/03/2014,16:56:08.905,16.9358069444444,60968.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:56:12.748,16.9368744444444,60972.7479999998,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,0x71 - User Data (ISU) - RLS,156.0,10260.0
7/03/2014,16:56:12.949,16.9369302777778,60972.9490000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,156.0,10260.0
7/03/2014,16:56:13.068,16.9369633333333,60973.0679999999,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,156.0,10260.0
7/03/2014,16:56:13.228,16.9370077777778,60973.2280000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,156.0,10260.0
7/03/2014,16:56:13.403,16.9370563888889,60973.403,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,156.0,10260.0
7/03/2014,16:56:13.548,16.9370966666667,60973.5480000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,156.0,10260.0
7/03/2014,16:56:14.405,16.9373347222222,60974.4049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:56:15.410,16.9376138888889,60975.41,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:56:15.410,16.9376138888889,60975.41,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:56:15.410,16.9376138888889,60975.41,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:56:15.410,16.9376138888889,60975.41,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:56:17.407,16.9381686111111,60977.407,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),156.0,15240.0
7/03/2014,17:06:49.406,17.1137238888889,61609.406,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),129.0,15600.0
7/03/2014,17:06:49.906,17.1138627777778,61609.9060000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,17:06:53.749,17.1149302777778,61613.7490000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,0x71 - User Data (ISU) - RLS,135.0,10600.0
7/03/2014,17:06:53.909,17.1149747222222,61613.9089999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:54.069,17.1150191666667,61614.0690000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:54.229,17.1150636111111,61614.229,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:54.389,17.1151080555556,61614.3890000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:54.550,17.1151527777778,61614.5500000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:54.736,17.1152044444444,61614.7359999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:54.869,17.1152413888889,61614.869,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:55.045,17.1152902777778,61615.0450000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:55.189,17.1153302777778,61615.1890000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:55.349,17.1153747222222,61615.3489999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:55.509,17.1154191666667,61615.5090000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:55.669,17.1154636111111,61615.669,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:55.829,17.1155080555556,61615.8290000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:55.989,17.1155525,61615.989,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:56.029,17.1155636111111,61616.029,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:57.749,17.1160413888889,61617.749,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:06:57.909,17.1160858333333,61617.9089999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:06:58.069,17.1161302777778,61618.0690000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:58.236,17.1161766666667,61618.2360000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:58.389,17.1162191666667,61618.3890000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:58.569,17.1162691666667,61618.5690000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:58.709,17.1163080555556,61618.7090000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:58.869,17.1163525,61618.869,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:59.052,17.1164033333333,61619.0519999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:59.197,17.1164436111111,61619.197,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10600.0
7/03/2014,17:06:59.349,17.1164858333333,61619.3489999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:59.509,17.1165302777778,61619.5090000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:06:59.682,17.1165783333333,61619.6819999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:06:59.829,17.1166191666667,61619.8290000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:06:59.989,17.1166636111111,61619.989,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,134.0,10600.0
7/03/2014,17:07:00.905,17.1169180555556,61620.9050000002,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,17:07:01.905,17.1171958333333,61621.9049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,17:07:01.905,17.1171958333333,61621.9049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,17:07:01.905,17.1171958333333,61621.9049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,17:07:01.905,17.1171958333333,61621.9049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,17:07:03.907,17.1177519444444,61623.9069999998,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),130.0,15600.0
7/03/2014,17:07:04.406,17.1178905555556,61624.4060000002,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),131.0,15620.0
7/03/2014,17:07:04.905,17.1180291666667,61624.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,17:07:08.749,17.1190969444444,61628.7489999998,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,0x71 - User Data (ISU) - RLS,133.0,10600.0
7/03/2014,17:07:08.948,17.1191522222222,61628.9479999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:07:09.069,17.1191858333333,61629.0689999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:07:09.229,17.1192302777778,61629.2290000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:07:09.389,17.1192747222222,61629.3889999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:07:09.548,17.1193188888889,61629.548,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:07:09.747,17.1193741666667,61629.7470000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:07:09.869,17.1194080555556,61629.8690000002,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:07:10.029,17.1194525,61630.029,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,10600.0
7/03/2014,17:07:10.197,17.1194991666667,61630.1970000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,10600.0
7/03/2014,17:07:10.349,17.1195413888889,61630.349,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:07:10.509,17.1195858333333,61630.5089999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10600.0
7/03/2014,17:07:10.669,17.1196302777778,61630.6690000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,10600.0
7/03/2014,17:07:10.829,17.1196747222222,61630.8289999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,10600.0
7/03/2014,17:07:10.989,17.1197191666667,61630.9890000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,10600.0
7/03/2014,17:07:11.028,17.11973,61631.028,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,132.0,10600.0
7/03/2014,17:07:12.748,17.1202077777778,61632.7480000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:12.909,17.1202525,61632.909,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:13.068,17.1202966666667,61633.0680000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,138.0,10600.0
7/03/2014,17:07:13.229,17.1203413888889,61633.229,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,138.0,10600.0
7/03/2014,17:07:13.388,17.1203855555556,61633.3880000002,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:13.548,17.12043,61633.548,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:13.709,17.1204747222222,61633.7089999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:13.868,17.1205188888889,61633.868,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:14.029,17.1205636111111,61634.029,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:14.188,17.1206077777778,61634.1880000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:14.348,17.1206522222222,61634.3479999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:14.510,17.1206972222222,61634.5099999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:14.669,17.1207413888889,61634.669,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:14.829,17.1207858333333,61634.8289999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10600.0
7/03/2014,17:07:15.028,17.1208411111111,61635.028,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,138.0,10600.0
7/03/2014,17:07:15.906,17.121085,61635.906,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,17:07:16.905,17.1213625,61636.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,17:07:16.905,17.1213625,61636.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,17:07:16.905,17.1213625,61636.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,17:07:16.905,17.1213625,61636.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,17:07:18.906,17.1219183333333,61638.9059999999,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),132.0,15600.0
7/03/2014,17:07:19.407,17.1220575,61639.407,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),132.0,15660.0
7/03/2014,17:07:19.905,17.1221958333333,61639.9049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,17:07:23.766,17.1232683333333,61643.7659999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,0x71 - User Data (ISU) - RLS,137.0,10640.0
7/03/2014,17:07:23.908,17.1233077777778,61643.9080000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10640.0
7/03/2014,17:07:24.069,17.1233525,61644.069,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10640.0
7/03/2014,17:07:24.258,17.123405,61644.258,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,137.0,10640.0
7/03/2014,17:07:24.389,17.1234413888889,61644.389,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10640.0
7/03/2014,17:07:24.559,17.1234886111111,61644.559,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10640.0
7/03/2014,17:07:24.709,17.1235302777778,61644.7090000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10640.0
7/03/2014,17:07:24.869,17.1235747222222,61644.8689999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10640.0
7/03/2014,17:07:25.029,17.1236191666667,61645.0290000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10640.0
7/03/2014,17:07:25.189,17.1236636111111,61645.189,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,133.0,10640.0
7/03/2014,17:07:25.352,17.1237088888889,61645.352,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:25.509,17.1237525,61645.509,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:25.669,17.1237969444444,61645.6689999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:25.829,17.1238413888889,61645.829,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:26.003,17.1238897222222,61646.0029999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:26.028,17.1238966666667,61646.0280000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:27.749,17.1243747222222,61647.7489999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:27.909,17.1244191666667,61647.9090000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:28.069,17.1244636111111,61648.069,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:28.228,17.1245077777778,61648.2280000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:28.388,17.1245522222222,61648.3879999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,135.0,10640.0
7/03/2014,17:07:28.548,17.1245966666667,61648.5480000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,135.0,10640.0
7/03/2014,17:07:28.709,17.1246413888889,61648.709,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:28.894,17.1246927777778,61648.8940000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:29.029,17.1247302777778,61649.0290000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:29.188,17.1247744444444,61649.1879999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,134.0,10640.0
7/03/2014,17:07:29.349,17.1248191666667,61649.3490000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,135.0,10640.0
7/03/2014,17:07:29.509,17.1248636111111,61649.509,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,135.0,10640.0
7/03/2014,17:07:29.675,17.1249097222222,61649.6749999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,135.0,10640.0
7/03/2014,17:07:29.829,17.1249525,61649.829,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,135.0,10640.0
7/03/2014,17:07:29.988,17.1249966666667,61649.9880000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,135.0,10640.0
7/03/2014,17:07:30.905,17.1252513888889,61650.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,17:07:31.905,17.1255291666667,61651.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,17:07:31.905,17.1255291666667,61651.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,17:07:31.905,17.1255291666667,61651.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,17:07:31.905,17.1255291666667,61651.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,17:07:33.907,17.1260852777778,61653.9070000001,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),130.0,15620.0
7/03/2014,17:07:34.427,17.1262297222222,61654.4269999999,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),132.0,15620.0
7/03/2014,17:07:34.905,17.1263625,61654.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,17:07:38.749,17.1274302777778,61658.7490000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,0x71 - User Data (ISU) - RLS,136.0,10620.0
7/03/2014,17:07:38.910,17.127475,61658.91,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,136.0,10620.0
7/03/2014,17:07:39.076,17.1275211111111,61659.076,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,136.0,10620.0
7/03/2014,17:07:39.229,17.1275636111111,61659.229,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,136.0,10620.0
7/03/2014,17:07:39.389,17.1276080555556,61659.3890000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10620.0
7/03/2014,17:07:39.549,17.1276525,61659.549,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10620.0
7/03/2014,17:07:39.709,17.1276969444444,61659.7089999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,136.0,10620.0
7/03/2014,17:07:39.869,17.1277413888889,61659.869,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,136.0,10620.0
7/03/2014,17:07:40.030,17.1277861111111,61660.03,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10620.0
7/03/2014,17:07:40.189,17.1278302777778,61660.1890000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10620.0
7/03/2014,17:07:40.349,17.1278747222222,61660.3489999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10620.0
7/03/2014,17:07:40.509,17.1279191666667,61660.5090000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10620.0
7/03/2014,17:07:40.673,17.1279647222222,61660.6729999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,135.0,10620.0
