Time (UTCG),Time (seconds),x (km),y (km),z (km),Unnamed: 5,"Vx
(km/sec)","Vy
(km/sec)","Vz
(km/sec)",Unnamed: 9
2014-03-07 16:03:24,57804.0,18119.344597,38081.572838,721.131983,42178.6304872223,0.002235,-0.0009,0.070477,0.0705181732179727
2014-03-07 16:03:25,57805.0,18119.346832,38081.571938,721.202458,42178.6318397456,0.002235,-0.0009,0.070473,0.0705141755535722
2014-03-07 16:03:26,57806.0,18119.349068,38081.571038,721.272929,42178.633192748,0.002235,-0.0009,0.07047,0.0705111773054457
2014-03-07 16:03:27,57807.0,18119.351303,38081.570138,721.343397,42178.6345453873,0.002235,-0.0009,0.070466,0.0705071796415088
2014-03-07 16:03:28,57808.0,18119.353538,38081.569237,721.413861,42178.6358971731,0.002235,-0.0009,0.070462,0.070503181977837
2014-03-07 16:03:29,57809.0,18119.355773,38081.568337,721.484321,42178.6372499112,0.002235,-0.0009,0.070458,0.0704991843144302
2014-03-07 16:03:30,57810.0,18119.358008,38081.567436,721.554777,42178.6386017958,0.002235,-0.000901,0.070454,0.0704951994252091
2014-03-07 16:03:31,57811.0,18119.360244,38081.566536,721.625229,42178.6399550622,0.002235,-0.000901,0.07045,0.0704912017630569
2014-03-07 16:03:32,57812.0,18119.362479,38081.565635,721.695678,42178.6413070626,0.002235,-0.000901,0.070447,0.0704882035166169
2014-03-07 16:03:33,57813.0,18119.364714,38081.564734,721.766122,42178.6426590952,0.002235,-0.000901,0.070443,0.070484205854929
2014-03-07 16:03:34,57814.0,18119.366949,38081.563833,721.836563,42178.6440111942,0.002235,-0.000901,0.070439,0.0704802081935064
2014-03-07 16:03:35,57815.0,18119.369183,38081.562932,721.907,42178.6453629129,0.002235,-0.000901,0.070435,0.0704762105323491
2014-03-07 16:03:36,57816.0,18119.371418,38081.562031,721.977433,42178.6467151105,0.002235,-0.000901,0.070431,0.0704722128714574
2014-03-07 16:03:37,57817.0,18119.373653,38081.561129,722.047862,42178.6480664543,0.002235,-0.000901,0.070427,0.070468215210831
2014-03-07 16:03:38,57818.0,18119.375888,38081.560228,722.118288,42178.6494187674,0.002235,-0.000902,0.070424,0.0704652297590805
2014-03-07 16:03:39,57819.0,18119.378123,38081.559326,722.188709,42178.6507702098,0.002235,-0.000902,0.07042,0.0704612320996447
2014-03-07 16:03:40,57820.0,18119.380358,38081.558424,722.259127,42178.6521217184,0.002235,-0.000902,0.070416,0.0704572344404746
2014-03-07 16:03:41,57821.0,18119.382592,38081.557522,722.329541,42178.6534728465,0.002235,-0.000902,0.070412,0.0704532367815702
2014-03-07 16:03:42,57822.0,18119.384827,38081.55662,722.399951,42178.6548244534,0.002235,-0.000902,0.070408,0.0704492391229316
2014-03-07 16:03:43,57823.0,18119.387062,38081.555718,722.470358,42178.6561761266,0.002235,-0.000902,0.070404,0.0704452414645588
2014-03-07 16:03:44,57824.0,18119.389296,38081.554816,722.54076,42178.6575274021,0.002235,-0.000902,0.070401,0.0704422432209537
2014-03-07 16:03:45,57825.0,18119.391531,38081.553913,722.611159,42178.6588782706,0.002235,-0.000902,0.070397,0.0704382455630462
2014-03-07 16:03:46,57826.0,18119.393765,38081.553011,722.681553,42178.6602296442,0.002234,-0.000903,0.070393,0.0704342289941474
2014-03-07 16:03:47,57827.0,18119.396,38081.552108,722.751944,42178.6615806108,0.002234,-0.000903,0.070389,0.0704302313356985
2014-03-07 16:03:48,57828.0,18119.398234,38081.551205,722.822331,42178.6629311968,0.002234,-0.000903,0.070385,0.0704262336775154
2014-03-07 16:03:49,57829.0,18119.400468,38081.550302,722.892715,42178.6642818489,0.002234,-0.000903,0.070381,0.0704222360195982
2014-03-07 16:03:50,57830.0,18119.402703,38081.549399,722.963094,42178.6656329624,0.002234,-0.000903,0.070377,0.0704182383619471
2014-03-07 16:03:51,57831.0,18119.404937,38081.548496,723.03347,42178.6669837125,0.002234,-0.000903,0.070374,0.0704152401188834
2014-03-07 16:03:52,57832.0,18119.407171,38081.547593,723.103841,42178.6683344944,0.002234,-0.000903,0.07037,0.0704112424616978
2014-03-07 16:03:53,57833.0,18119.409406,38081.546689,723.174209,42178.669684869,0.002234,-0.000904,0.070366,0.0704072576372635
2014-03-07 16:03:54,57834.0,18119.41164,38081.545786,723.244573,42178.6710357659,0.002234,-0.000904,0.070362,0.0704032599813389
2014-03-07 16:03:55,57835.0,18119.413874,38081.544882,723.314933,42178.6723858087,0.002234,-0.000904,0.070358,0.0703992623256807
2014-03-07 16:03:56,57836.0,18119.416108,38081.543978,723.38529,42178.6737359176,0.002234,-0.000904,0.070354,0.0703952646702887
2014-03-07 16:03:57,57837.0,18119.418342,38081.543074,723.455642,42178.6750860582,0.002234,-0.000904,0.070351,0.0703922664289196
2014-03-07 16:03:58,57838.0,18119.420576,38081.54217,723.525991,42178.6764362647,0.002234,-0.000904,0.070347,0.0703882687739939
2014-03-07 16:03:59,57839.0,18119.42281,38081.541266,723.596336,42178.6777865201,0.002234,-0.000904,0.070343,0.0703842711193346
2014-03-07 16:04:00,57840.0,18119.425044,38081.540362,723.666677,42178.6791368242,0.002234,-0.000904,0.070339,0.0703802734649419
2014-03-07 16:04:01,57841.0,18119.427278,38081.539457,723.737014,42178.6804862743,0.002234,-0.000905,0.070335,0.070376288663157
2014-03-07 16:04:02,57842.0,18119.429512,38081.538553,723.807347,42178.6818366759,0.002234,-0.000905,0.070331,0.0703722910100275
2014-03-07 16:04:03,57843.0,18119.431746,38081.537648,723.877677,42178.6831862406,0.002234,-0.000905,0.070328,0.0703692927703554
2014-03-07 16:04:04,57844.0,18119.43398,38081.536743,723.948002,42178.6845358368,0.002234,-0.000905,0.070324,0.0703652951176928
2014-03-07 16:04:05,57845.0,18119.436214,38081.535838,724.018324,42178.6858854989,0.002234,-0.000905,0.07032,0.0703612974652969
2014-03-07 16:04:06,57846.0,18119.438447,38081.534933,724.088642,42178.68723478,0.002234,-0.000905,0.070316,0.0703572998131679
2014-03-07 16:04:07,57847.0,18119.440681,38081.534028,724.158956,42178.6885845394,0.002234,-0.000905,0.070312,0.0703533021613058
2014-03-07 16:04:08,57848.0,18119.442915,38081.533122,724.229266,42178.6899334446,0.002234,-0.000905,0.070308,0.0703493045097107
2014-03-07 16:04:09,57849.0,18119.445148,38081.532217,724.299573,42178.6912828888,0.002234,-0.000906,0.070304,0.0703453197305976
2014-03-07 16:04:10,57850.0,18119.447382,38081.531311,724.369875,42178.6926318911,0.002234,-0.000906,0.070301,0.0703423214928254
2014-03-07 16:04:11,57851.0,18119.449616,38081.530406,724.440174,42178.6939818621,0.002234,-0.000906,0.070297,0.0703383238426962
2014-03-07 16:04:12,57852.0,18119.451849,38081.5295,724.510469,42178.6953305492,0.002234,-0.000906,0.070293,0.0703343261928342
2014-03-07 16:04:13,57853.0,18119.454083,38081.528594,724.58076,42178.6966797144,0.002233,-0.000906,0.070289,0.0703302967859514
2014-03-07 16:04:14,57854.0,18119.456316,38081.527688,724.651047,42178.6980284985,0.002233,-0.000906,0.070285,0.0703262991348187
2014-03-07 16:04:15,57855.0,18119.45855,38081.526782,724.72133,42178.6993777607,0.002233,-0.000906,0.070281,0.0703223014839531
2014-03-07 16:04:16,57856.0,18119.460783,38081.525875,724.79161,42178.7007257561,0.002233,-0.000906,0.070278,0.0703193032459793
2014-03-07 16:04:17,57857.0,18119.463016,38081.524969,724.861885,42178.7020746856,0.002233,-0.000907,0.070274,0.0703153184875102
2014-03-07 16:04:18,57858.0,18119.46525,38081.524062,724.932157,42178.7034232075,0.002233,-0.000907,0.07027,0.0703113208381125
2014-03-07 16:04:19,57859.0,18119.467483,38081.523156,725.002425,42178.7047722511,0.002233,-0.000907,0.070266,0.0703073231889822
2014-03-07 16:04:20,57860.0,18119.469716,38081.522249,725.072689,42178.7061204402,0.002233,-0.000907,0.070262,0.0703033255401194
2014-03-07 16:04:21,57861.0,18119.471949,38081.521342,725.142949,42178.7074686776,0.002233,-0.000907,0.070258,0.070299327891524
2014-03-07 16:04:22,57862.0,18119.474182,38081.520435,725.213206,42178.7088169807,0.002233,-0.000907,0.070254,0.0702953302431961
2014-03-07 16:04:23,57863.0,18119.476415,38081.519527,725.283458,42178.710164412,0.002233,-0.000907,0.070251,0.0702923320071258
2014-03-07 16:04:24,57864.0,18119.478648,38081.51862,725.353707,42178.7115128117,0.002233,-0.000907,0.070247,0.0702883343592662
2014-03-07 16:04:25,57865.0,18119.480882,38081.517713,725.423952,42178.7128616893,0.002233,-0.000908,0.070243,0.0702843496235115
2014-03-07 16:04:26,57866.0,18119.483115,38081.516805,725.494193,42178.7142092827,0.002233,-0.000908,0.070239,0.0702803519769217
2014-03-07 16:04:27,57867.0,18119.485347,38081.515897,725.56443,42178.7155564948,0.002233,-0.000908,0.070235,0.0702763543305997
2014-03-07 16:04:28,57868.0,18119.48758,38081.514989,725.634663,42178.7169041847,0.002233,-0.000908,0.070231,0.0702723566845456
2014-03-07 16:04:29,57869.0,18119.489813,38081.514082,725.704892,42178.7182528257,0.002233,-0.000908,0.070227,0.0702683590387594
2014-03-07 16:04:30,57870.0,18119.492046,38081.513173,725.775118,42178.7195997263,0.002233,-0.000908,0.070224,0.0702653608045956
2014-03-07 16:04:31,57871.0,18119.494279,38081.512265,725.845339,42178.7209475608,0.002233,-0.000908,0.07022,0.0702613631592784
2014-03-07 16:04:32,57872.0,18119.496512,38081.511357,725.915557,42178.7222954607,0.002233,-0.000908,0.070216,0.0702573655142292
2014-03-07 16:04:33,57873.0,18119.498744,38081.510448,725.985771,42178.7236420763,0.002233,-0.000909,0.070212,0.0702533808012113
2014-03-07 16:04:34,57874.0,18119.500977,38081.50954,726.055981,42178.7249900724,0.002233,-0.000909,0.070208,0.0702493831574342
2014-03-07 16:04:35,57875.0,18119.50321,38081.508631,726.126188,42178.726337231,0.002233,-0.000909,0.070204,0.0702453855139254
2014-03-07 16:04:36,57876.0,18119.505442,38081.507722,726.19639,42178.7276839909,0.002233,-0.000909,0.0702,0.0702413878706849
2014-03-07 16:04:37,57877.0,18119.507675,38081.506813,726.266589,42178.7290312457,0.002233,-0.000909,0.070197,0.0702383896384306
2014-03-07 16:04:38,57878.0,18119.509907,38081.505904,726.336783,42178.7303781017,0.002233,-0.000909,0.070193,0.0702343919956598
2014-03-07 16:04:39,57879.0,18119.51214,38081.504995,726.406974,42178.7317254525,0.002232,-0.000909,0.070189,0.0702303625649192
2014-03-07 16:04:40,57880.0,18119.514372,38081.504086,726.477161,42178.7330724217,0.002232,-0.000909,0.070185,0.0702263649208757
2014-03-07 16:04:41,57881.0,18119.516605,38081.503176,726.547344,42178.7344189657,0.002232,-0.00091,0.070181,0.0702223802288131
2014-03-07 16:04:42,57882.0,18119.518837,38081.502267,726.617523,42178.7357660309,0.002232,-0.00091,0.070177,0.0702183825860437
2014-03-07 16:04:43,57883.0,18119.521069,38081.501357,726.687699,42178.7371122584,0.002232,-0.00091,0.070173,0.0702143849435427
2014-03-07 16:04:44,57884.0,18119.523302,38081.500447,726.75787,42178.7384589462,0.002232,-0.00091,0.07017,0.0702113867118433
2014-03-07 16:04:45,57885.0,18119.525534,38081.499537,726.828038,42178.7398052696,0.002232,-0.00091,0.070166,0.0702073890698123
2014-03-07 16:04:46,57886.0,18119.527766,38081.498627,726.898202,42178.7411516408,0.002232,-0.00091,0.070162,0.07020339142805
2014-03-07 16:04:47,57887.0,18119.529998,38081.497717,726.968362,42178.7424980599,0.002232,-0.00091,0.070158,0.0701993937865563
2014-03-07 16:04:48,57888.0,18119.532231,38081.496806,727.038518,42178.7438440536,0.002232,-0.00091,0.070154,0.0701953961453314
2014-03-07 16:04:49,57889.0,18119.534463,38081.495896,727.10867,42178.7451905684,0.002232,-0.000911,0.07015,0.0701914114760488
2014-03-07 16:04:50,57890.0,18119.536695,38081.494985,727.178818,42178.7465362282,0.002232,-0.000911,0.070146,0.0701874138361003
2014-03-07 16:04:51,57891.0,18119.538927,38081.494075,727.248963,42178.7478828558,0.002232,-0.000911,0.070143,0.0701844156063153
2014-03-07 16:04:52,57892.0,18119.541159,38081.493164,727.319104,42178.7492286284,0.002232,-0.000911,0.070139,0.0701804179668375
2014-03-07 16:04:53,57893.0,18119.543391,38081.492253,727.38924,42178.7505744314,0.002232,-0.000911,0.070135,0.0701764203276286
2014-03-07 16:04:54,57894.0,18119.545623,38081.491342,727.459373,42178.7519202995,0.002232,-0.000911,0.070131,0.0701724226886887
2014-03-07 16:04:55,57895.0,18119.547854,38081.490431,727.529502,42178.7532657856,0.002232,-0.000911,0.070127,0.070168425050018
2014-03-07 16:04:56,57896.0,18119.550086,38081.489519,727.599627,42178.7546108462,0.002232,-0.000911,0.070123,0.0701644274116165
2014-03-07 16:04:57,57897.0,18119.552318,38081.488608,727.669749,42178.7559568746,0.002232,-0.000912,0.070119,0.0701604427651365
2014-03-07 16:04:58,57898.0,18119.55455,38081.487696,727.739866,42178.7573020305,0.002232,-0.000912,0.070116,0.0701574445372692
2014-03-07 16:04:59,57899.0,18119.556782,38081.486784,727.80998,42178.7586472513,0.002232,-0.000912,0.070112,0.0701534469003484
2014-03-07 16:05:00,57900.0,18119.559013,38081.485873,727.88009,42178.759992993,0.002232,-0.000912,0.070108,0.070149449263697
2014-03-07 16:05:01,57901.0,18119.561245,38081.484961,727.950195,42178.7613382918,0.002232,-0.000912,0.070104,0.0701454516273151
2014-03-07 16:05:02,57902.0,18119.563476,38081.484049,728.020297,42178.7626832258,0.002232,-0.000912,0.0701,0.0701414539912027
2014-03-07 16:05:03,57903.0,18119.565708,38081.483136,728.090396,42178.7640277513,0.002232,-0.000912,0.070096,0.0701374563553598
2014-03-07 16:05:04,57904.0,18119.56794,38081.482224,728.16049,42178.76537321,0.002232,-0.000912,0.070092,0.0701334587197865
2014-03-07 16:05:05,57905.0,18119.570171,38081.481312,728.23058,42178.7667182866,0.002231,-0.000913,0.070088,0.0701294422764077
2014-03-07 16:05:06,57906.0,18119.572402,38081.480399,728.300667,42178.7680625252,0.002231,-0.000913,0.070085,0.0701264440493028
2014-03-07 16:05:07,57907.0,18119.574634,38081.479486,728.370749,42178.7694072235,0.002231,-0.000913,0.070081,0.0701224464133989
2014-03-07 16:05:08,57908.0,18119.576865,38081.478573,728.440828,42178.770751557,0.002231,-0.000913,0.070077,0.0701184487777646
2014-03-07 16:05:09,57909.0,18119.579097,38081.47766,728.510903,42178.7720963675,0.002231,-0.000913,0.070073,0.0701144511424
2014-03-07 16:05:10,57910.0,18119.581328,38081.476747,728.580974,42178.7734407958,0.002231,-0.000913,0.070069,0.0701104535073052
2014-03-07 16:05:11,57911.0,18119.583559,38081.475834,728.651041,42178.7747852716,0.002231,-0.000913,0.070065,0.0701064558724801
2014-03-07 16:05:12,57912.0,18119.58579,38081.474921,728.721105,42178.776129812,0.002231,-0.000913,0.070061,0.0701024582379249
2014-03-07 16:05:13,57913.0,18119.588022,38081.474007,728.791164,42178.7774739092,0.002231,-0.000914,0.070058,0.0700994730436685
2014-03-07 16:05:14,57914.0,18119.590253,38081.473094,728.86122,42178.7788185443,0.002231,-0.000914,0.070054,0.0700954754103287
2014-03-07 16:05:15,57915.0,18119.592484,38081.47218,728.931271,42178.7801623066,0.002231,-0.000914,0.07005,0.0700914777772591
2014-03-07 16:05:16,57916.0,18119.594715,38081.471266,729.001319,42178.7815061334,0.002231,-0.000914,0.070046,0.0700874801444595
2014-03-07 16:05:17,57917.0,18119.596946,38081.470352,729.071363,42178.7828500076,0.002231,-0.000914,0.070042,0.07008348251193
2014-03-07 16:05:18,57918.0,18119.599177,38081.469438,729.141403,42178.784193929,0.002231,-0.000914,0.070038,0.0700794848796708
2014-03-07 16:05:19,57919.0,18119.601408,38081.468524,729.211439,42178.7855378977,0.002231,-0.000914,0.070034,0.0700754872476817
2014-03-07 16:05:20,57920.0,18119.603639,38081.46761,729.281472,42178.7868819309,0.002231,-0.000914,0.07003,0.0700714896159629
2014-03-07 16:05:21,57921.0,18119.60587,38081.466695,729.3515,42178.7882250911,0.002231,-0.000915,0.070027,0.0700685044438655
2014-03-07 16:05:22,57922.0,18119.6081,38081.465781,729.421525,42178.7895687891,0.002231,-0.000915,0.070023,0.0700645068133645
2014-03-07 16:05:23,57923.0,18119.610331,38081.464866,729.491546,42178.790912061,0.002231,-0.000915,0.070019,0.070060509183134
2014-03-07 16:05:24,57924.0,18119.612562,38081.463951,729.561562,42178.7922553628,0.002231,-0.000915,0.070015,0.070056511553174
2014-03-07 16:05:25,57925.0,18119.614793,38081.463036,729.631575,42178.7935987289,0.002231,-0.000915,0.070011,0.0700525139234846
2014-03-07 16:05:26,57926.0,18119.617023,38081.462121,729.701584,42178.7949417126,0.002231,-0.000915,0.070007,0.0700485162940658
2014-03-07 16:05:27,57927.0,18119.619254,38081.461206,729.77159,42178.7962851903,0.002231,-0.000915,0.070003,0.0700445186649177
2014-03-07 16:05:28,57928.0,18119.621484,38081.460291,729.841591,42178.7976282681,0.002231,-0.000915,0.069999,0.0700405210360403
2014-03-07 16:05:29,57929.0,18119.623715,38081.459375,729.911588,42178.7989709198,0.002231,-0.000915,0.069996,0.0700375228145599
2014-03-07 16:05:30,57930.0,18119.625946,38081.45846,729.981582,42178.8003145386,0.00223,-0.000916,0.069992,0.0700335064094323
2014-03-07 16:05:31,57931.0,18119.628176,38081.457544,730.051572,42178.801656872,0.00223,-0.000916,0.069988,0.0700295087802278
2014-03-07 16:05:32,57932.0,18119.630406,38081.456628,730.121558,42178.8029992524,0.00223,-0.000916,0.069984,0.070025511151294
2014-03-07 16:05:33,57933.0,18119.632637,38081.455712,730.19154,42178.8043421093,0.00223,-0.000916,0.06998,0.070021513522631
2014-03-07 16:05:34,57934.0,18119.634867,38081.454796,730.261518,42178.8056845836,0.00223,-0.000916,0.069976,0.0700175158942389
2014-03-07 16:05:35,57935.0,18119.637098,38081.45388,730.331492,42178.8070275345,0.00223,-0.000916,0.069972,0.0700135182661177
2014-03-07 16:05:36,57936.0,18119.639328,38081.452964,730.401462,42178.8083701026,0.00223,-0.000916,0.069968,0.0700095206382675
2014-03-07 16:05:37,57937.0,18119.641558,38081.452047,730.471429,42178.8097118322,0.00223,-0.000916,0.069965,0.0700065224175576
2014-03-07 16:05:38,57938.0,18119.643788,38081.451131,730.541391,42178.8110544941,0.00223,-0.000917,0.069961,0.0700025378825654
2014-03-07 16:05:39,57939.0,18119.646018,38081.450214,730.61135,42178.8123963173,0.00223,-0.000917,0.069957,0.0699985402562082
2014-03-07 16:05:40,57940.0,18119.648249,38081.449297,730.681305,42178.813738617,0.00223,-0.000917,0.069953,0.0699945426301222
2014-03-07 16:05:41,57941.0,18119.650479,38081.44838,730.751256,42178.8150805339,0.00223,-0.000917,0.069949,0.0699905450043075
2014-03-07 16:05:42,57942.0,18119.652709,38081.447463,730.821203,42178.8164224976,0.00223,-0.000917,0.069945,0.0699865473787642
2014-03-07 16:05:43,57943.0,18119.654939,38081.446546,730.891146,42178.8177645081,0.00223,-0.000917,0.069941,0.0699825497534921
2014-03-07 16:05:44,57944.0,18119.657169,38081.445629,730.961085,42178.8191065653,0.00223,-0.000917,0.069937,0.0699785521284915
2014-03-07 16:05:45,57945.0,18119.659399,38081.444712,731.031021,42178.8204486866,0.00223,-0.000917,0.069933,0.0699745545037623
2014-03-07 16:05:46,57946.0,18119.661628,38081.443794,731.100952,42178.8217895049,0.00223,-0.000918,0.06993,0.0699715693978633
2014-03-07 16:05:47,57947.0,18119.663858,38081.442876,731.17088,42178.8231308168,0.00223,-0.000918,0.069926,0.0699675717743584
2014-03-07 16:05:48,57948.0,18119.666088,38081.441959,731.240803,42178.8244730608,0.00223,-0.000918,0.069922,0.0699635741511252
2014-03-07 16:05:49,57949.0,18119.668318,38081.441041,731.310723,42178.825814466,0.00223,-0.000918,0.069918,0.0699595765281637
