Latitude,Longitude,"Time
(UTC)","Seconds
(UTC)","Air
Temp
350 hPa
(°C)","Air
Temp
300 hPa
(°C)","Air
Temp
250 hPa
(°C)","Air
Temp
200 hPa
(°C)","Air
Temp
150 hPa
(°C)","∂SAT
350 hPa
26,632 ft
(°K)","∂SAT
300 hPa
30,066 ft
(°K)","∂SAT
250 hPa
34,000 ft
(°K)","∂SAT
200 hPa
38,632 ft
(°K)","∂SAT
150 hPa
44,321 ft
(°K)"
14,94,2019-03-09 21:00:00,75600,-22.55,-31.15,-40.95,-53.35,-66.75,15.2133184,13.4167592,11.4108,3.14952680000005,-10.2504732
14,94,2019-03-09 00:00:00,86400,-23.35,-31.05,-41.05,-53.35,-66.85,14.4133184,13.5167592,11.3108,3.14952680000005,-10.3504732
14,94,2019-06-28 03:00:00,97200,-23.75,-31.35,-41.15,-53.35,-67.25,14.0133184,13.2167592,11.2108,3.14952680000005,-10.7504732
14,95,2019-03-09 18:00:00,64800,-22.05,-30.95,-41.55,-54.15,-65.05,15.7133184,13.6167592,10.8108,2.34952680000004,-8.55047319999997
14,95,2019-03-09 21:00:00,75600,-22.45,-31.25,-41.05,-53.55,-66.15,15.3133184,13.3167592,11.3108,2.94952680000003,-9.65047319999996
14,95,2019-03-09 00:00:00,86400,-23.25,-31.45,-41.05,-53.45,-67.25,14.5133184,13.1167592,11.3108,3.04952680000002,-10.7504732
14,95,2019-06-28 03:00:00,97200,-23.55,-31.55,-41.25,-53.75,-67.35,14.2133184,13.0167592,11.1108,2.74952680000004,-10.8504732
14,96,2019-03-09 18:00:00,64800,-22.35,-30.65,-41.65,-54.25,-64.75,15.4133184,13.9167592,10.7108,2.24952680000004,-8.25047319999996
14,96,2019-03-09 21:00:00,75600,-22.65,-31.15,-41.35,-53.65,-66.45,15.1133184,13.4167592,11.0108,2.84952680000004,-9.95047319999998
14,96,2019-03-09 00:00:00,86400,-23.25,-31.65,-41.25,-53.75,-67.35,14.5133184,12.9167592,11.1108,2.74952680000004,-10.8504732
14,96,2019-06-28 03:00:00,97200,-23.35,-31.85,-41.45,-53.85,-67.35,14.4133184,12.7167592,10.9108,2.64952680000005,-10.8504732
14,97,2019-03-09 18:00:00,64800,-22.55,-30.55,-41.75,-54.05,-64.95,15.2133184,14.0167592,10.6108,2.44952680000003,-8.45047319999998
14,97,2019-03-09 21:00:00,75600,-22.75,-31.05,-41.85,-53.75,-66.45,15.0133184,13.5167592,10.5108,2.74952680000004,-9.95047319999998
14,97,2019-03-09 00:00:00,86400,-23.15,-31.55,-41.65,-54.05,-67.25,14.6133184,13.0167592,10.7108,2.44952680000003,-10.7504732
14,97,2019-06-28 03:00:00,97200,-23.35,-31.85,-41.65,-54.05,-67.35,14.4133184,12.7167592,10.7108,2.44952680000003,-10.8504732
14,98,2019-03-09 18:00:00,64800,-22.35,-30.65,-41.95,-53.85,-65.35,15.4133184,13.9167592,10.4108,2.64952680000005,-8.85047319999995
14,98,2019-03-09 21:00:00,75600,-22.75,-31.15,-42.15,-53.55,-66.55,15.0133184,13.4167592,10.2108,2.94952680000003,-10.0504732
14,98,2019-03-09 00:00:00,86400,-23.15,-31.55,-41.95,-53.85,-67.15,14.6133184,13.0167592,10.4108,2.64952680000005,-10.6504732
14,98,2019-06-28 03:00:00,97200,-23.25,-31.65,-41.85,-54.05,-67.35,14.5133184,12.9167592,10.5108,2.44952680000003,-10.8504732
14,99,2019-03-09 18:00:00,64800,-22.35,-30.55,-41.75,-53.55,-66.15,15.4133184,14.0167592,10.6108,2.94952680000003,-9.65047319999996
14,99,2019-03-09 21:00:00,75600,-22.65,-31.05,-42.15,-53.45,-67.05,15.1133184,13.5167592,10.2108,3.04952680000002,-10.5504732
14,99,2019-03-09 00:00:00,86400,-22.95,-31.45,-42.05,-54.05,-66.85,14.8133184,13.1167592,10.3108,2.44952680000003,-10.3504732
14,99,2019-06-28 03:00:00,97200,-22.95,-31.55,-42.05,-54.25,-67.25,14.8133184,13.0167592,10.3108,2.24952680000004,-10.7504732
14,100,2019-03-09 18:00:00,64800,-22.65,-30.45,-41.75,-53.45,-66.45,15.1133184,14.1167592,10.6108,3.04952680000002,-9.95047319999998
14,100,2019-03-09 21:00:00,75600,-22.85,-30.95,-42.15,-53.55,-66.85,14.9133184,13.6167592,10.2108,2.94952680000003,-10.3504732
14,100,2019-03-09 00:00:00,86400,-22.85,-31.45,-42.35,-53.95,-66.75,14.9133184,13.1167592,10.0108,2.54952680000002,-10.2504732
14,100,2019-06-28 03:00:00,97200,-23.05,-31.55,-42.25,-54.25,-66.95,14.7133184,13.0167592,10.1108,2.24952680000004,-10.4504732
14,101,2019-03-09 18:00:00,64800,-22.65,-30.95,-42.05,-53.15,-66.55,15.1133184,13.6167592,10.3108,3.34952680000004,-10.0504732
14,101,2019-03-09 21:00:00,75600,-22.55,-31.05,-42.55,-53.55,-67.15,15.2133184,13.5167592,9.8108,2.94952680000003,-10.6504732
14,101,2019-03-09 00:00:00,86400,-22.75,-31.35,-42.75,-53.65,-66.85,15.0133184,13.2167592,9.61080000000001,2.84952680000004,-10.3504732
14,101,2019-06-28 03:00:00,97200,-23.05,-31.45,-42.55,-53.95,-66.85,14.7133184,13.1167592,9.8108,2.54952680000002,-10.3504732
14,102,2019-03-09 18:00:00,64800,-22.85,-31.15,-41.75,-53.15,-66.95,14.9133184,13.4167592,10.6108,3.34952680000004,-10.4504732
14,102,2019-03-09 21:00:00,75600,-22.55,-31.25,-42.35,-53.65,-67.55,15.2133184,13.3167592,10.0108,2.84952680000004,-11.0504732
14,102,2019-03-09 00:00:00,86400,-22.85,-31.35,-42.75,-53.65,-66.95,14.9133184,13.2167592,9.61080000000001,2.84952680000004,-10.4504732
14,102,2019-06-28 03:00:00,97200,-22.95,-31.35,-42.55,-53.75,-66.55,14.8133184,13.2167592,9.8108,2.74952680000004,-10.0504732
14,103,2019-03-09 18:00:00,64800,-23.15,-31.05,-41.65,-53.45,-67.05,14.6133184,13.5167592,10.7108,3.04952680000002,-10.5504732
14,103,2019-03-09 21:00:00,75600,-23.05,-31.25,-42.05,-53.65,-67.55,14.7133184,13.3167592,10.3108,2.84952680000004,-11.0504732
14,103,2019-03-09 00:00:00,86400,-22.95,-31.15,-42.55,-53.95,-67.25,14.8133184,13.4167592,9.8108,2.54952680000002,-10.7504732
14,103,2019-06-28 03:00:00,97200,-22.95,-31.35,-42.55,-53.55,-66.55,14.8133184,13.2167592,9.8108,2.94952680000003,-10.0504732
14,104,2019-03-09 18:00:00,64800,-23.45,-30.85,-41.65,-53.55,-67.15,14.3133184,13.7167592,10.7108,2.94952680000003,-10.6504732
14,104,2019-03-09 21:00:00,75600,-23.45,-31.15,-41.75,-53.95,-67.45,14.3133184,13.4167592,10.6108,2.54952680000002,-10.9504732
14,104,2019-03-09 00:00:00,86400,-23.35,-31.15,-42.15,-54.05,-67.25,14.4133184,13.4167592,10.2108,2.44952680000003,-10.7504732
14,104,2019-06-28 03:00:00,97200,-22.85,-31.35,-42.45,-53.75,-66.55,14.9133184,13.2167592,9.91079999999999,2.74952680000004,-10.0504732
14,105,2019-03-09 18:00:00,64800,-23.35,-31.05,-41.45,-53.75,-67.15,14.4133184,13.5167592,10.9108,2.74952680000004,-10.6504732
14,105,2019-03-09 21:00:00,75600,-23.45,-31.05,-41.65,-54.05,-67.35,14.3133184,13.5167592,10.7108,2.44952680000003,-10.8504732
14,105,2019-03-09 00:00:00,86400,-23.55,-31.25,-41.95,-54.15,-67.15,14.2133184,13.3167592,10.4108,2.34952680000004,-10.6504732
14,105,2019-06-28 03:00:00,97200,-22.95,-31.35,-42.25,-53.75,-66.85,14.8133184,13.2167592,10.1108,2.74952680000004,-10.3504732
13,80,2019-03-09 18:00:00,64800,-23.25,-31.05,-41.25,-52.65,-67.95,14.5133184,13.5167592,11.1108,3.84952680000004,-11.4504732
13,80,2019-03-09 21:00:00,75600,-23.65,-31.65,-41.45,-52.45,-68.05,14.1133184,12.9167592,10.9108,4.04952680000002,-11.5504732
13,80,2019-03-09 00:00:00,86400,-23.65,-32.05,-41.95,-52.95,-68.05,14.1133184,12.5167592,10.4108,3.54952680000002,-11.5504732
13,80,2019-06-28 03:00:00,97200,-23.55,-32.05,-42.15,-53.35,-68.05,14.2133184,12.5167592,10.2108,3.14952680000005,-11.5504732
13,81,2019-03-09 18:00:00,64800,-23.25,-30.85,-41.25,-52.95,-67.75,14.5133184,13.7167592,11.1108,3.54952680000002,-11.2504732
13,81,2019-03-09 21:00:00,75600,-23.35,-31.25,-41.45,-52.75,-68.05,14.4133184,13.3167592,10.9108,3.74952680000004,-11.5504732
13,81,2019-03-09 00:00:00,86400,-23.45,-31.85,-42.05,-53.05,-68.15,14.3133184,12.7167592,10.3108,3.44952680000003,-11.6504732
13,81,2019-06-28 03:00:00,97200,-23.45,-32.25,-42.15,-53.25,-68.05,14.3133184,12.3167592,10.2108,3.24952680000004,-11.5504732
13,82,2019-03-09 18:00:00,64800,-23.35,-30.65,-41.15,-53.05,-67.15,14.4133184,13.9167592,11.2108,3.44952680000003,-10.6504732
13,82,2019-03-09 21:00:00,75600,-23.25,-31.15,-41.25,-52.95,-67.85,14.5133184,13.4167592,11.1108,3.54952680000002,-11.3504732
13,82,2019-03-09 00:00:00,86400,-23.75,-31.95,-41.85,-53.05,-67.95,14.0133184,12.6167592,10.5108,3.44952680000003,-11.4504732
13,82,2019-06-28 03:00:00,97200,-23.75,-32.25,-41.75,-53.25,-68.05,14.0133184,12.3167592,10.6108,3.24952680000004,-11.5504732
13,83,2019-03-09 18:00:00,64800,-23.35,-30.65,-41.25,-52.95,-66.45,14.4133184,13.9167592,11.1108,3.54952680000002,-9.95047319999998
13,83,2019-03-09 21:00:00,75600,-23.35,-31.05,-41.05,-53.25,-66.95,14.4133184,13.5167592,11.3108,3.24952680000004,-10.4504732
13,83,2019-03-09 00:00:00,86400,-23.65,-31.85,-41.95,-53.05,-67.75,14.1133184,12.7167592,10.4108,3.44952680000003,-11.2504732
13,83,2019-06-28 03:00:00,97200,-23.85,-32.35,-41.75,-52.85,-67.55,13.9133184,12.2167592,10.6108,3.64952680000005,-11.0504732
13,84,2019-03-09 18:00:00,64800,-23.05,-30.55,-41.35,-53.05,-66.25,14.7133184,14.0167592,11.0108,3.44952680000003,-9.75047319999996
13,84,2019-03-09 21:00:00,75600,-23.35,-30.85,-41.35,-53.35,-66.55,14.4133184,13.7167592,11.0108,3.14952680000005,-10.0504732
13,84,2019-03-09 00:00:00,86400,-23.75,-31.75,-41.95,-53.25,-67.15,14.0133184,12.8167592,10.4108,3.24952680000004,-10.6504732
13,84,2019-06-28 03:00:00,97200,-23.85,-32.15,-42.05,-53.25,-67.25,13.9133184,12.4167592,10.3108,3.24952680000004,-10.7504732
13,85,2019-03-09 18:00:00,64800,-22.95,-30.65,-41.25,-53.25,-66.45,14.8133184,13.9167592,11.1108,3.24952680000004,-9.95047319999998
13,85,2019-03-09 21:00:00,75600,-23.35,-30.85,-41.45,-53.65,-66.45,14.4133184,13.7167592,10.9108,2.84952680000004,-9.95047319999998
13,85,2019-03-09 00:00:00,86400,-23.75,-31.45,-41.95,-53.55,-66.85,14.0133184,13.1167592,10.4108,2.94952680000003,-10.3504732
13,85,2019-06-28 03:00:00,97200,-23.85,-32.05,-42.05,-53.55,-66.85,13.9133184,12.5167592,10.3108,2.94952680000003,-10.3504732
13,86,2019-03-09 18:00:00,64800,-22.85,-30.55,-41.05,-53.35,-67.05,14.9133184,14.0167592,11.3108,3.14952680000005,-10.5504732
13,86,2019-03-09 21:00:00,75600,-23.55,-30.95,-41.45,-53.35,-66.85,14.2133184,13.6167592,10.9108,3.14952680000005,-10.3504732
13,86,2019-03-09 00:00:00,86400,-23.95,-31.25,-41.65,-53.45,-66.85,13.8133184,13.3167592,10.7108,3.04952680000002,-10.3504732
13,86,2019-06-28 03:00:00,97200,-23.85,-31.65,-41.95,-53.25,-67.05,13.9133184,12.9167592,10.4108,3.24952680000004,-10.5504732
13,87,2019-03-09 18:00:00,64800,-22.85,-30.75,-41.55,-53.35,-66.95,14.9133184,13.8167592,10.8108,3.14952680000005,-10.4504732
13,87,2019-03-09 21:00:00,75600,-23.65,-31.05,-41.75,-52.95,-67.25,14.1133184,13.5167592,10.6108,3.54952680000002,-10.7504732
13,87,2019-03-09 00:00:00,86400,-23.85,-31.15,-41.65,-53.05,-66.85,13.9133184,13.4167592,10.7108,3.44952680000003,-10.3504732
13,87,2019-06-28 03:00:00,97200,-23.95,-31.35,-41.65,-53.25,-66.75,13.8133184,13.2167592,10.7108,3.24952680000004,-10.2504732
13,88,2019-03-09 18:00:00,64800,-22.75,-30.95,-41.65,-53.45,-66.55,15.0133184,13.6167592,10.7108,3.04952680000002,-10.0504732
13,88,2019-03-09 21:00:00,75600,-23.35,-31.25,-41.85,-52.85,-67.15,14.4133184,13.3167592,10.5108,3.64952680000005,-10.6504732
13,88,2019-03-09 00:00:00,86400,-23.65,-31.35,-41.85,-52.65,-66.85,14.1133184,13.2167592,10.5108,3.84952680000004,-10.3504732
13,88,2019-06-28 03:00:00,97200,-23.75,-31.35,-41.75,-53.25,-66.85,14.0133184,13.2167592,10.6108,3.24952680000004,-10.3504732
13,89,2019-03-09 18:00:00,64800,-22.85,-30.95,-41.65,-53.75,-66.25,14.9133184,13.6167592,10.7108,2.74952680000004,-9.75047319999996
13,89,2019-03-09 21:00:00,75600,-23.15,-31.35,-41.55,-53.25,-66.75,14.6133184,13.2167592,10.8108,3.24952680000004,-10.2504732
13,89,2019-03-09 00:00:00,86400,-23.55,-31.45,-41.65,-52.75,-66.95,14.2133184,13.1167592,10.7108,3.74952680000004,-10.4504732
13,89,2019-06-28 03:00:00,97200,-23.65,-31.55,-41.85,-52.85,-67.05,14.1133184,13.0167592,10.5108,3.64952680000005,-10.5504732
13,90,2019-03-09 18:00:00,64800,-22.85,-30.95,-41.55,-53.95,-66.35,14.9133184,13.6167592,10.8108,2.54952680000002,-9.85047319999995
13,90,2019-03-09 21:00:00,75600,-23.15,-31.15,-41.35,-53.35,-66.55,14.6133184,13.4167592,11.0108,3.14952680000005,-10.0504732
13,90,2019-03-09 00:00:00,86400,-23.35,-31.45,-41.25,-53.15,-66.75,14.4133184,13.1167592,11.1108,3.34952680000004,-10.2504732
13,90,2019-06-28 03:00:00,97200,-23.35,-31.75,-41.45,-53.25,-67.05,14.4133184,12.8167592,10.9108,3.24952680000004,-10.5504732
13,91,2019-03-09 18:00:00,64800,-22.75,-31.05,-41.45,-53.65,-66.65,15.0133184,13.5167592,10.9108,2.84952680000004,-10.1504732
13,91,2019-03-09 21:00:00,75600,-22.95,-31.05,-41.35,-53.35,-66.35,14.8133184,13.5167592,11.0108,3.14952680000005,-9.85047319999995
13,91,2019-03-09 00:00:00,86400,-23.05,-31.35,-41.15,-52.85,-66.75,14.7133184,13.2167592,11.2108,3.64952680000005,-10.2504732
13,91,2019-06-28 03:00:00,97200,-23.45,-31.55,-41.05,-53.05,-67.05,14.3133184,13.0167592,11.3108,3.44952680000003,-10.5504732
13,92,2019-03-09 18:00:00,64800,-22.45,-31.05,-41.35,-53.55,-66.75,15.3133184,13.5167592,11.0108,2.94952680000003,-10.2504732
13,92,2019-03-09 21:00:00,75600,-22.55,-30.95,-41.35,-53.35,-66.75,15.2133184,13.6167592,11.0108,3.14952680000005,-10.2504732
13,92,2019-03-09 00:00:00,86400,-23.05,-31.05,-41.15,-53.25,-66.55,14.7133184,13.5167592,11.2108,3.24952680000004,-10.0504732
13,92,2019-06-28 03:00:00,97200,-23.75,-31.55,-41.15,-52.85,-67.05,14.0133184,13.0167592,11.2108,3.64952680000005,-10.5504732
13,93,2019-03-09 18:00:00,64800,-21.95,-30.95,-41.15,-53.55,-66.55,15.8133184,13.6167592,11.2108,2.94952680000003,-10.0504732
13,93,2019-03-09 21:00:00,75600,-22.35,-31.05,-41.05,-53.45,-67.15,15.4133184,13.5167592,11.3108,3.04952680000002,-10.6504732
13,93,2019-03-09 00:00:00,86400,-23.05,-31.25,-41.45,-53.65,-66.95,14.7133184,13.3167592,10.9108,2.84952680000004,-10.4504732
13,93,2019-06-28 03:00:00,97200,-23.55,-31.55,-41.35,-53.35,-67.35,14.2133184,13.0167592,11.0108,3.14952680000005,-10.8504732
13,94,2019-03-09 18:00:00,64800,-21.85,-30.75,-41.25,-53.65,-66.05,15.9133184,13.8167592,11.1108,2.84952680000004,-9.55047319999997
13,94,2019-03-09 21:00:00,75600,-22.25,-31.15,-41.25,-53.65,-66.95,15.5133184,13.4167592,11.1108,2.84952680000004,-10.4504732
13,94,2019-03-09 00:00:00,86400,-22.85,-31.45,-41.55,-53.75,-67.35,14.9133184,13.1167592,10.8108,2.74952680000004,-10.8504732
13,94,2019-06-28 03:00:00,97200,-23.35,-31.45,-41.55,-53.75,-67.55,14.4133184,13.1167592,10.8108,2.74952680000004,-11.0504732
13,95,2019-03-09 18:00:00,64800,-22.05,-30.55,-41.45,-53.95,-66.05,15.7133184,14.0167592,10.9108,2.54952680000002,-9.55047319999997
13,95,2019-03-09 21:00:00,75600,-22.45,-31.05,-41.55,-53.35,-67.15,15.3133184,13.5167592,10.8108,3.14952680000005,-10.6504732
13,95,2019-03-09 00:00:00,86400,-23.05,-31.55,-41.45,-53.85,-67.65,14.7133184,13.0167592,10.9108,2.64952680000005,-11.1504732
13,95,2019-06-28 03:00:00,97200,-23.15,-31.75,-41.65,-53.75,-67.55,14.6133184,12.8167592,10.7108,2.74952680000004,-11.0504732
13,96,2019-03-09 18:00:00,64800,-22.45,-30.65,-41.35,-53.65,-66.05,15.3133184,13.9167592,11.0108,2.84952680000004,-9.55047319999997
13,96,2019-03-09 21:00:00,75600,-22.65,-31.05,-41.95,-53.15,-67.35,15.1133184,13.5167592,10.4108,3.34952680000004,-10.8504732
13,96,2019-03-09 00:00:00,86400,-23.05,-31.35,-41.85,-54.05,-67.55,14.7133184,13.2167592,10.5108,2.44952680000003,-11.0504732
13,96,2019-06-28 03:00:00,97200,-23.05,-31.65,-41.75,-54.05,-67.75,14.7133184,12.9167592,10.6108,2.44952680000003,-11.2504732
13,97,2019-03-09 18:00:00,64800,-22.15,-30.65,-41.55,-53.35,-66.15,15.6133184,13.9167592,10.8108,3.14952680000005,-9.65047319999996
13,97,2019-03-09 21:00:00,75600,-22.35,-31.15,-42.05,-53.25,-67.25,15.4133184,13.4167592,10.3108,3.24952680000004,-10.7504732
13,97,2019-03-09 00:00:00,86400,-22.75,-31.35,-42.25,-53.75,-67.45,15.0133184,13.2167592,10.1108,2.74952680000004,-10.9504732
13,97,2019-06-28 03:00:00,97200,-22.95,-31.35,-42.05,-54.05,-67.55,14.8133184,13.2167592,10.3108,2.44952680000003,-11.0504732
13,98,2019-03-09 18:00:00,64800,-22.15,-30.65,-41.75,-53.15,-66.55,15.6133184,13.9167592,10.6108,3.34952680000004,-10.0504732
13,98,2019-03-09 21:00:00,75600,-22.35,-31.05,-42.05,-53.45,-67.25,15.4133184,13.5167592,10.3108,3.04952680000002,-10.7504732
13,98,2019-03-09 00:00:00,86400,-22.65,-31.25,-42.25,-53.75,-67.15,15.1133184,13.3167592,10.1108,2.74952680000004,-10.6504732
13,98,2019-06-28 03:00:00,97200,-22.55,-31.15,-42.25,-53.85,-67.55,15.2133184,13.4167592,10.1108,2.64952680000005,-11.0504732
13,99,2019-03-09 18:00:00,64800,-22.45,-30.65,-41.65,-53.15,-67.05,15.3133184,13.9167592,10.7108,3.34952680000004,-10.5504732
13,99,2019-03-09 21:00:00,75600,-22.45,-30.95,-42.15,-53.45,-67.35,15.3133184,13.6167592,10.2108,3.04952680000002,-10.8504732
13,99,2019-03-09 00:00:00,86400,-22.25,-31.15,-42.35,-54.05,-67.15,15.5133184,13.4167592,10.0108,2.44952680000003,-10.6504732
13,99,2019-06-28 03:00:00,97200,-22.45,-31.15,-42.25,-54.05,-67.45,15.3133184,13.4167592,10.1108,2.44952680000003,-10.9504732
13,100,2019-03-09 18:00:00,64800,-22.55,-31.15,-41.95,-53.05,-67.05,15.2133184,13.4167592,10.4108,3.44952680000003,-10.5504732
13,100,2019-03-09 21:00:00,75600,-22.15,-31.05,-42.65,-53.25,-67.55,15.6133184,13.5167592,9.71080000000001,3.24952680000004,-11.0504732
13,100,2019-03-09 00:00:00,86400,-22.25,-30.95,-42.65,-53.75,-67.45,15.5133184,13.6167592,9.71080000000001,2.74952680000004,-10.9504732
13,100,2019-06-28 03:00:00,97200,-22.95,-31.25,-42.45,-54.05,-67.05,14.8133184,13.3167592,9.91079999999999,2.44952680000003,-10.5504732
13,101,2019-03-09 18:00:00,64800,-22.55,-31.35,-41.85,-53.15,-67.45,15.2133184,13.2167592,10.5108,3.34952680000004,-10.9504732
13,101,2019-03-09 21:00:00,75600,-22.25,-31.25,-42.25,-53.55,-67.85,15.5133184,13.3167592,10.1108,2.94952680000003,-11.3504732
13,101,2019-03-09 00:00:00,86400,-22.75,-31.05,-42.45,-53.85,-67.25,15.0133184,13.5167592,9.91079999999999,2.64952680000005,-10.7504732
13,101,2019-06-28 03:00:00,97200,-23.15,-31.35,-42.35,-54.25,-67.05,14.6133184,13.2167592,10.0108,2.24952680000004,-10.5504732
13,102,2019-03-09 18:00:00,64800,-22.85,-30.75,-41.45,-53.65,-67.65,14.9133184,13.8167592,10.9108,2.84952680000004,-11.1504732
13,102,2019-03-09 21:00:00,75600,-22.85,-31.15,-41.85,-54.05,-67.95,14.9133184,13.4167592,10.5108,2.44952680000003,-11.4504732
13,102,2019-03-09 00:00:00,86400,-23.15,-31.25,-42.25,-54.25,-67.25,14.6133184,13.3167592,10.1108,2.24952680000004,-10.7504732
13,102,2019-06-28 03:00:00,97200,-23.05,-31.25,-42.25,-54.25,-66.85,14.7133184,13.3167592,10.1108,2.24952680000004,-10.3504732
13,103,2019-03-09 18:00:00,64800,-22.85,-30.75,-41.45,-53.85,-67.65,14.9133184,13.8167592,10.9108,2.64952680000005,-11.1504732
13,103,2019-03-09 21:00:00,75600,-23.15,-31.05,-41.75,-54.05,-67.65,14.6133184,13.5167592,10.6108,2.44952680000003,-11.1504732
13,103,2019-03-09 00:00:00,86400,-23.15,-31.15,-42.35,-54.35,-67.25,14.6133184,13.4167592,10.0108,2.14952680000005,-10.7504732
13,103,2019-06-28 03:00:00,97200,-22.75,-31.15,-42.45,-54.25,-66.85,15.0133184,13.4167592,9.91079999999999,2.24952680000004,-10.3504732
13,104,2019-03-09 18:00:00,64800,-22.85,-30.85,-41.45,-53.85,-67.65,14.9133184,13.7167592,10.9108,2.64952680000005,-11.1504732
13,104,2019-03-09 21:00:00,75600,-23.05,-30.95,-41.55,-54.05,-67.55,14.7133184,13.6167592,10.8108,2.44952680000003,-11.0504732
13,104,2019-03-09 00:00:00,86400,-23.35,-31.25,-41.95,-54.35,-67.35,14.4133184,13.3167592,10.4108,2.14952680000005,-10.8504732
13,104,2019-06-28 03:00:00,97200,-22.75,-31.15,-42.15,-54.25,-66.85,15.0133184,13.4167592,10.2108,2.24952680000004,-10.3504732
13,105,2019-03-09 18:00:00,64800,-22.85,-30.85,-41.45,-53.75,-67.55,14.9133184,13.7167592,10.9108,2.74952680000004,-11.0504732
13,105,2019-03-09 21:00:00,75600,-22.95,-31.25,-41.85,-53.95,-67.45,14.8133184,13.3167592,10.5108,2.54952680000002,-10.9504732
13,105,2019-03-09 00:00:00,86400,-23.15,-31.45,-42.05,-54.15,-67.15,14.6133184,13.1167592,10.3108,2.34952680000004,-10.6504732
13,105,2019-06-28 03:00:00,97200,-22.95,-31.25,-41.85,-54.25,-66.95,14.8133184,13.3167592,10.5108,2.24952680000004,-10.4504732
12,80,2019-03-09 18:00:00,64800,-23.15,-30.85,-40.95,-52.85,-68.05,14.6133184,13.7167592,11.4108,3.64952680000005,-11.5504732
12,80,2019-03-09 21:00:00,75600,-23.15,-31.25,-41.55,-52.75,-68.15,14.6133184,13.3167592,10.8108,3.74952680000004,-11.6504732
12,80,2019-03-09 00:00:00,86400,-23.05,-32.05,-42.25,-52.85,-68.35,14.7133184,12.5167592,10.1108,3.64952680000005,-11.8504732
12,80,2019-06-28 03:00:00,97200,-23.15,-32.25,-41.75,-53.75,-67.95,14.6133184,12.3167592,10.6108,2.74952680000004,-11.4504732
12,81,2019-03-09 18:00:00,64800,-23.25,-30.85,-40.85,-53.05,-67.55,14.5133184,13.7167592,11.5108,3.44952680000003,-11.0504732
12,81,2019-03-09 21:00:00,75600,-23.15,-31.25,-41.35,-52.75,-68.25,14.6133184,13.3167592,11.0108,3.74952680000004,-11.7504732
12,81,2019-03-09 00:00:00,86400,-23.45,-31.85,-41.55,-53.25,-68.15,14.3133184,12.7167592,10.8108,3.24952680000004,-11.6504732
12,81,2019-06-28 03:00:00,97200,-23.25,-32.15,-41.75,-53.35,-67.95,14.5133184,12.4167592,10.6108,3.14952680000005,-11.4504732
12,82,2019-03-09 18:00:00,64800,-23.15,-30.85,-41.05,-53.05,-66.75,14.6133184,13.7167592,11.3108,3.44952680000003,-10.2504732
12,82,2019-03-09 21:00:00,75600,-23.15,-31.05,-41.25,-52.95,-67.85,14.6133184,13.5167592,11.1108,3.54952680000002,-11.3504732
12,82,2019-03-09 00:00:00,86400,-23.55,-31.95,-41.75,-52.95,-67.85,14.2133184,12.6167592,10.6108,3.54952680000002,-11.3504732
12,82,2019-06-28 03:00:00,97200,-23.75,-32.15,-41.55,-53.25,-67.55,14.0133184,12.4167592,10.8108,3.24952680000004,-11.0504732
12,83,2019-03-09 18:00:00,64800,-23.05,-30.65,-41.35,-53.05,-66.55,14.7133184,13.9167592,11.0108,3.44952680000003,-10.0504732
12,83,2019-03-09 21:00:00,75600,-23.35,-31.05,-41.55,-53.15,-66.75,14.4133184,13.5167592,10.8108,3.34952680000004,-10.2504732
12,83,2019-03-09 00:00:00,86400,-23.55,-31.85,-41.85,-53.25,-67.25,14.2133184,12.7167592,10.5108,3.24952680000004,-10.7504732
12,83,2019-06-28 03:00:00,97200,-23.55,-32.25,-41.85,-52.95,-67.35,14.2133184,12.3167592,10.5108,3.54952680000002,-10.8504732
12,84,2019-03-09 18:00:00,64800,-23.05,-30.65,-41.35,-53.25,-66.65,14.7133184,13.9167592,11.0108,3.24952680000004,-10.1504732
12,84,2019-03-09 21:00:00,75600,-23.45,-31.05,-41.55,-53.35,-66.55,14.3133184,13.5167592,10.8108,3.14952680000005,-10.0504732
12,84,2019-03-09 00:00:00,86400,-23.65,-31.75,-41.85,-53.35,-66.95,14.1133184,12.8167592,10.5108,3.14952680000005,-10.4504732
12,84,2019-06-28 03:00:00,97200,-23.55,-32.25,-41.85,-53.55,-66.75,14.2133184,12.3167592,10.5108,2.94952680000003,-10.2504732
12,85,2019-03-09 18:00:00,64800,-23.05,-30.45,-41.15,-53.35,-67.15,14.7133184,14.1167592,11.2108,3.14952680000005,-10.6504732
12,85,2019-03-09 21:00:00,75600,-23.65,-30.85,-41.35,-53.45,-66.95,14.1133184,13.7167592,11.0108,3.04952680000002,-10.4504732
12,85,2019-03-09 00:00:00,86400,-23.95,-31.35,-41.75,-53.35,-66.95,13.8133184,13.2167592,10.6108,3.14952680000005,-10.4504732
12,85,2019-06-28 03:00:00,97200,-23.55,-31.85,-41.85,-53.25,-67.05,14.2133184,12.7167592,10.5108,3.24952680000004,-10.5504732
12,86,2019-03-09 18:00:00,64800,-23.05,-30.85,-41.35,-52.95,-67.35,14.7133184,13.7167592,11.0108,3.54952680000002,-10.8504732
12,86,2019-03-09 21:00:00,75600,-23.65,-31.05,-41.35,-53.25,-67.35,14.1133184,13.5167592,11.0108,3.24952680000004,-10.8504732
